Time(s), V(V),Encoder,ADC
8.8402,5.7846,-2355,-15
8.8452,5.6187,-2370,-24
8.8502,5.4515,-2386,-24
8.8552,5.2829,-2401,-24
8.8602,5.113,-2417,-24
8.8652,4.9418,-2433,-24
8.8702,4.7695,-2448,-24
8.8752,4.5959,-2464,-24
8.8802,4.4212,-2479,-24
8.8852,4.2455,-2495,-24
8.8902,4.0686,-2510,-24
8.8952,3.8908,-2526,-24
8.9002,3.712,-2541,-24
8.9052,3.5323,-2557,-24
8.9102,3.3517,-2572,-24
8.9152,3.1704,-2587,-24
8.9202,2.9882,-2603,-24
8.9252,2.8053,-2618,-24
8.9302,2.6217,-2633,-24
8.9352,2.4374,-2648,-15
8.9402,2.2525,-2663,-15
8.9452,2.0671,-2678,-15
8.9502,1.8812,-2693,-15
8.9552,1.6948,-2708,-24
8.9602,1.508,-2723,-24
8.9652,1.3208,-2738,-24
8.9702,1.1333,-2753,-15
8.9752,0.94554,-2767,-15
8.9802,0.75751,-2782,-15
8.9852,0.56931,-2797,-15
8.9902,0.38095,-2811,-15
8.9952,0.19253,-2826,-15
9.0002,0.0040503,-2840,-15
9.0052,-0.18445,-2855,-3
9.0102,-0.37288,-2869,-3
9.0152,-0.56124,-2883,-3
9.0202,-0.74944,-2897,-3
9.0252,-0.93748,-2911,96
9.0302,-1.1253,-2925,96
9.0352,-1.3128,-2939,96
9.0402,-1.5,-2953,143
9.0452,-1.6868,-2966,143
9.0502,-1.8732,-2979,143
9.0552,-2.0591,-2993,143
9.0602,-2.2446,-3005,199
9.0652,-2.4295,-3018,199
9.0702,-2.6138,-3030,199
9.0752,-2.7974,-3042,263
9.0802,-2.9804,-3054,263
9.0852,-3.1626,-3065,263
9.0902,-3.344,-3076,263
9.0952,-3.5246,-3087,270
9.1002,-3.7043,-3097,270
9.1052,-3.8832,-3107,270
9.1102,-4.061,-3117,295
9.1152,-4.2379,-3125,295
9.1202,-4.4137,-3134,295
9.1252,-4.5884,-3142,295
9.1302,-4.762,-3149,295
9.1352,-4.9345,-3157,295
9.1402,-5.1057,-3163,295
9.1452,-5.2756,-3169,295
9.1502,-5.4443,-3175,257
9.1552,-5.6115,-3180,257
9.1602,-5.7775,-3184,257
9.1652,-5.942,-3188,291
9.1702,-6.105,-3191,291
9.1752,-6.2665,-3194,291
9.1802,-6.4265,-3197,291
9.1852,-6.5849,-3198,263
9.1902,-6.7416,-3199,263
9.1952,-6.8967,-3199,263
9.2002,-7.0501,-3200,256
9.2052,-7.2018,-3199,256
9.2102,-7.3517,-3198,256
9.2152,-7.4997,-3197,256
9.2202,-7.6459,-3195,220
9.2252,-7.7903,-3192,220
9.2302,-7.9327,-3189,220
9.2352,-8.0731,-3186,143
9.2402,-8.2116,-3182,143
9.2452,-8.348,-3178,143
9.2502,-8.4824,-3173,143
9.2552,-8.6147,-3168,143
9.2602,-8.7448,-3163,143
9.2652,-8.8728,-3157,143
9.2702,-8.9986,-3150,167
9.2752,-9.1222,-3144,167
9.2802,-9.2435,-3137,167
9.2852,-9.3626,-3129,167
9.2902,-9.4793,-3121,127
9.2952,-9.5938,-3113,127
9.3002,-9.7058,-3105,127
9.3052,-9.8154,-3096,120
9.3102,-9.9227,-3087,120
9.3152,-10.027,-3077,120
9.3202,-10.13,-3067,120
9.3252,-10.23,-3057,103
9.3302,-10.327,-3047,103
9.3352,-10.422,-3037,103
9.3402,-10.514,-3026,103
9.3452,-10.603,-3015,63
9.3502,-10.69,-3004,63
9.3552,-10.775,-2993,63
9.3602,-10.856,-2981,48
9.3652,-10.935,-2969,48
9.3702,-11.011,-2957,48
9.3752,-11.085,-2945,48
9.3802,-11.156,-2933,60
9.3852,-11.224,-2920,60
9.3902,-11.289,-2908,60
9.3952,-11.352,-2895,56
9.4002,-11.411,-2882,56
9.4052,-11.468,-2869,56
9.4102,-11.522,-2856,56
9.4152,-11.574,-2842,39
9.4202,-11.622,-2829,39
9.4252,-11.667,-2815,39
9.4302,-11.71,-2802,31
9.4352,-11.75,-2788,31
9.4402,-11.787,-2774,31
9.4452,-11.821,-2760,31
9.4502,-11.852,-2746,39
9.4552,-11.88,-2732,39
9.4602,-11.905,-2718,39
9.4652,-11.927,-2704,28
9.4702,-11.946,-2689,28
9.4752,-11.963,-2675,28
9.4802,-11.976,-2660,28
9.4852,-11.986,-2646,15
9.4902,-11.994,-2631,15
9.4952,-11.998,-2617,15
9.5002,-12,-2602,15
9.5052,-11.999,-2587,24
9.5102,-11.994,-2573,24
9.5152,-11.987,-2558,24
9.5202,-11.977,-2543,31
9.5252,-11.963,-2528,31
9.5302,-11.947,-2513,31
9.5352,-11.928,-2498,31
9.5402,-11.906,-2483,15
9.5452,-11.881,-2467,15
9.5502,-11.853,-2452,15
9.5552,-11.822,-2437,19
9.5602,-11.788,-2422,19
9.5652,-11.752,-2407,19
9.5702,-11.712,-2391,19
9.5752,-11.669,-2376,15
9.5802,-11.624,-2361,15
9.5852,-11.576,-2346,15
9.5902,-11.525,-2330,15
9.5952,-11.471,-2315,15
9.6002,-11.414,-2300,15
9.6052,-11.354,-2284,15
9.6102,-11.292,-2269,15
9.6152,-11.227,-2254,15
9.6202,-11.159,-2238,15
9.6252,-11.088,-2223,15
9.6302,-11.015,-2207,15
9.6352,-10.939,-2192,15
9.6402,-10.86,-2177,15
9.6452,-10.778,-2161,15
9.6502,-10.694,-2146,15
9.6552,-10.607,-2130,15
9.6602,-10.518,-2115,15
9.6652,-10.426,-2100,15
9.6702,-10.331,-2084,15
9.6752,-10.234,-2069,15
9.6802,-10.134,-2053,24
9.6852,-10.032,-2038,24
9.6902,-9.9273,-2023,24
9.6952,-9.8202,-2007,24
9.7002,-9.7107,-1992,24
9.7052,-9.5987,-1976,24
9.7102,-9.4844,-1961,24
9.7152,-9.3678,-1945,24
9.7202,-9.2488,-1930,24
9.7252,-9.1276,-1915,24
9.7302,-9.0041,-1899,24
9.7352,-8.8784,-1884,15
9.7402,-8.7505,-1868,15
9.7452,-8.6205,-1853,15
9.7502,-8.4883,-1838,15
9.7552,-8.354,-1822,15
9.7602,-8.2176,-1807,15
9.7652,-8.0793,-1791,15
9.7702,-7.9389,-1776,15
9.7752,-7.7966,-1761,15
9.7802,-7.6524,-1745,15
9.7852,-7.5062,-1730,15
9.7902,-7.3582,-1715,15
9.7952,-7.2084,-1699,15
9.8002,-7.0569,-1684,15
9.8052,-6.9035,-1669,15
9.8102,-6.7485,-1654,15
9.8152,-6.5918,-1639,15
9.8202,-6.4335,-1623,24
9.8252,-6.2736,-1608,24
9.8302,-6.1121,-1593,24
9.8352,-5.9492,-1578,24
9.8402,-5.7848,-1563,15
9.8452,-5.6189,-1547,15
9.8502,-5.4517,-1532,15
9.8552,-5.2831,-1517,24
9.8602,-5.1132,-1502,24
9.8652,-4.942,-1487,24
9.8702,-4.7697,-1472,24
9.8752,-4.5961,-1457,15
9.8802,-4.4215,-1442,15
9.8852,-4.2457,-1427,15
9.8902,-4.0689,-1412,15
9.8952,-3.891,-1397,24
9.9002,-3.7123,-1383,24
9.9052,-3.5325,-1368,24
9.9102,-3.352,-1353,17
9.9152,-3.1706,-1338,17
9.9202,-2.9884,-1324,17
9.9252,-2.8055,-1309,17
9.9302,-2.6219,-1294,24
9.9352,-2.4376,-1280,24
9.9402,-2.2528,-1265,24
9.9452,-2.0674,-1251,24
9.9502,-1.8814,-1236,24
9.9552,-1.695,-1222,24
9.9602,-1.5083,-1207,24
9.9652,-1.3211,-1193,15
9.9702,-1.1336,-1179,15
9.9752,-0.94577,-1165,15
9.9802,-0.75776,-1151,7
9.9852,-0.56955,-1137,7
9.9902,-0.38121,-1123,7
9.9952,-0.19276,-1109,7
10,-0.0042868,-1095,14
10.005,0.18419,-1081,14
10.01,0.37264,-1067,14
10.015,0.56098,-1053,-31
10.02,0.74921,-1040,-31
10.025,0.93722,-1026,-31
10.03,1.125,-1013,-31
10.035,1.3125,-999,-126
10.04,1.4997,-986,-126
10.045,1.6866,-973,-126
10.05,1.873,-960,-184
10.055,2.0589,-948,-184
10.06,2.2443,-935,-184
10.065,2.4292,-923,-184
10.07,2.6135,-912,-224
10.075,2.7972,-900,-224
10.08,2.9801,-889,-224
10.085,3.1623,-878,-224
10.09,3.3438,-868,-257
10.095,3.5244,-858,-257
10.1,3.7041,-848,-257
10.105,3.8829,-839,-284
10.11,4.0608,-830,-284
10.115,4.2377,-821,-284
10.12,4.4135,-813,-284
10.125,4.5882,-806,-287
10.13,4.7618,-799,-287
10.135,4.9342,-793,-287
10.14,5.1054,-787,-263
10.145,5.2754,-781,-263
10.15,5.444,-776,-263
10.155,5.6113,-772,-263
10.16,5.7772,-768,-312
10.165,5.9418,-765,-312
10.17,6.1048,-762,-312
10.175,6.2663,-760,-295
10.18,6.4263,-758,-295
10.185,6.5846,-757,-295
10.19,6.7414,-756,-295
10.195,6.8965,-756,-256
10.2,7.0499,-756,-256
10.205,7.2016,-757,-256
10.21,7.3514,-758,-220
10.215,7.4995,-760,-220
10.22,7.6458,-763,-220
10.225,7.7901,-766,-220
10.23,7.9325,-769,-227
10.235,8.0729,-773,-227
10.24,8.2114,-778,-227
10.245,8.3478,-782,-152
10.25,8.4822,-788,-152
10.255,8.6145,-793,-152
10.26,8.7446,-800,-152
10.265,8.8726,-806,-152
10.27,8.9985,-813,-152
10.275,9.1221,-821,-152
10.28,9.2434,-828,-152
10.285,9.3624,-837,-127
10.29,9.4792,-845,-127
10.295,9.5936,-854,-127
10.3,9.7056,-863,-103
10.305,9.8153,-872,-103
10.31,9.9225,-882,-103
10.315,10.027,-892,-103
10.32,10.13,-902,-88
10.325,10.229,-913,-88
10.33,10.327,-923,-88
10.335,10.421,-934,-78
10.34,10.514,-946,-78
10.345,10.603,-957,-78
10.35,10.69,-969,-78
10.355,10.774,-981,-63
10.36,10.856,-993,-63
10.365,10.935,-1005,-63
10.37,11.011,-1017,-60
10.375,11.085,-1030,-60
10.38,11.156,-1043,-60
10.385,11.224,-1055,-60
10.39,11.289,-1069,-48
10.395,11.352,-1082,-48
10.4,11.411,-1095,-48
10.405,11.468,-1109,-48
10.41,11.522,-1122,-48
10.415,11.574,-1136,-48
10.42,11.622,-1150,-48
10.425,11.667,-1164,-39
10.43,11.71,-1178,-39
10.435,11.75,-1192,-39
10.44,11.787,-1206,-31
10.445,11.821,-1221,-31
10.45,11.852,-1235,-31
10.455,11.88,-1250,-31
10.46,11.905,-1264,-31
10.465,11.927,-1279,-31
10.47,11.946,-1294,-31
10.475,11.963,-1309,-31
10.48,11.976,-1324,-30
10.485,11.986,-1339,-30
10.49,11.994,-1354,-30
10.495,11.998,-1369,-31
10.5,12,-1384,-31
10.505,11.999,-1399,-31
10.51,11.994,-1415,-31
10.515,11.987,-1430,-28
10.52,11.977,-1445,-28
10.525,11.963,-1461,-28
10.53,11.947,-1477,-28
10.535,11.928,-1492,-28
10.54,11.906,-1508,-28
10.545,11.881,-1523,-28
10.55,11.853,-1539,-24
10.555,11.822,-1555,-24
10.56,11.788,-1571,-24
10.565,11.752,-1587,-24
10.57,11.712,-1602,-24
10.575,11.669,-1618,-24
10.58,11.624,-1634,-24
10.585,11.576,-1650,-15
10.59,11.525,-1666,-15
10.595,11.471,-1682,-15
10.6,11.414,-1698,-15
10.605,11.354,-1714,-15
10.61,11.292,-1730,-15
10.615,11.227,-1746,-15
10.62,11.159,-1762,-15
10.625,11.088,-1778,-15
10.63,11.015,-1794,-15
10.635,10.939,-1810,-24
10.64,10.86,-1826,-24
10.645,10.778,-1842,-24
10.65,10.694,-1858,-24
10.655,10.607,-1874,-15
10.66,10.518,-1890,-15
10.665,10.426,-1906,-15
10.67,10.331,-1922,-15
10.675,10.234,-1938,-19
10.68,10.134,-1954,-19
10.685,10.032,-1970,-19
10.69,9.9275,-1987,-15
10.695,9.8204,-2003,-15
10.7,9.7108,-2019,-15
10.705,9.5989,-2035,-15
10.71,9.4846,-2051,-24
10.715,9.368,-2067,-24
10.72,9.249,-2083,-24
10.725,9.1278,-2099,-15
10.73,9.0043,-2115,-15
10.735,8.8786,-2131,-15
10.74,8.7507,-2147,-15
10.745,8.6206,-2163,-15
10.75,8.4884,-2179,-15
10.755,8.3542,-2195,-15
10.76,8.2178,-2211,-15
10.765,8.0795,-2227,-15
10.77,7.9391,-2244,-15
10.775,7.7968,-2260,-15
10.78,7.6526,-2276,-24
10.785,7.5064,-2292,-24
10.79,7.3584,-2307,-24
10.795,7.2086,-2323,-15
10.8,7.0571,-2339,-15
10.805,6.9037,-2355,-15
10.81,6.7487,-2371,-15
10.815,6.592,-2387,-24
10.82,6.4337,-2403,-24
10.825,6.2738,-2419,-24
10.83,6.1124,-2435,-15
10.835,5.9494,-2451,-15
10.84,5.785,-2466,-15
10.845,5.6191,-2482,-15
10.85,5.4519,-2498,-15
10.855,5.2833,-2513,-15
10.86,5.1134,-2529,-15
10.865,4.9423,-2545,-15
10.87,4.7699,-2561,-15
10.875,4.5964,-2576,-15
10.88,4.4217,-2592,-15
10.885,4.2459,-2607,-28
10.89,4.0691,-2623,-28
10.895,3.8913,-2638,-28
10.9,3.7125,-2654,-28
10.905,3.5328,-2669,-24
10.91,3.3522,-2685,-24
10.915,3.1708,-2700,-24
10.92,2.9886,-2715,-24
10.925,2.8058,-2731,-24
10.93,2.6221,-2746,-24
10.935,2.4379,-2761,-24
10.94,2.253,-2776,-15
10.945,2.0676,-2791,-15
10.95,1.8817,-2806,-15
10.955,1.6953,-2821,-24
10.96,1.5085,-2836,-24
10.965,1.3213,-2851,-24
10.97,1.1338,-2866,-24
10.975,0.94601,-2881,-7
10.98,0.75802,-2895,-7
10.985,0.56981,-2910,-7
10.99,0.38145,-2925,-15
10.995,0.19304,-2939,-15
11,0.0045461,-2954,-15
11.005,-0.18395,-2968,-15
11.01,-0.37241,-2983,3
11.015,-0.56073,-2997,3
11.02,-0.74895,-3011,3
11.025,-0.93699,-3025,103
11.03,-1.1248,-3039,103
11.035,-1.3123,-3053,103
11.04,-1.4995,-3067,103
11.045,-1.6863,-3081,143
11.05,-1.8727,-3094,143
11.055,-2.0587,-3107,143
11.06,-2.2441,-3120,143
11.065,-2.429,-3133,224
11.07,-2.6133,-3145,224
11.075,-2.7969,-3157,224
11.08,-2.9799,-3169,256
11.085,-3.1621,-3181,256
11.09,-3.3435,-3192,256
11.095,-3.5241,-3202,256
11.1,-3.7039,-3213,287
11.105,-3.8827,-3223,287
11.11,-4.0606,-3232,287
11.115,-4.2374,-3241,305
11.12,-4.4133,-3250,305
11.125,-4.588,-3258,305
11.13,-4.7616,-3266,305
11.135,-4.934,-3273,319
11.14,-5.1052,-3280,319
11.145,-5.2752,-3286,319
11.15,-5.4438,-3292,287
11.155,-5.6111,-3297,287
11.16,-5.777,-3302,287
11.165,-5.9415,-3306,287
11.17,-6.1046,-3309,280
11.175,-6.2661,-3313,280
11.18,-6.426,-3315,280
11.185,-6.5844,-3317,271
11.19,-6.7412,-3318,271
11.195,-6.8963,-3319,271
11.2,-7.0497,-3319,271
11.205,-7.2014,-3318,224
11.21,-7.3512,-3317,224
11.215,-7.4993,-3316,224
11.22,-7.6456,-3314,207
11.225,-7.7899,-3311,207
11.23,-7.9323,-3308,207
11.235,-8.0727,-3305,207
11.24,-8.2112,-3301,184
11.245,-8.3477,-3297,184
11.25,-8.482,-3292,184
11.255,-8.6143,-3287,184
11.26,-8.7445,-3281,184
11.265,-8.8725,-3275,184
11.27,-8.9983,-3269,184
11.275,-9.1219,-3262,177
11.28,-9.2432,-3255,177
11.285,-9.3623,-3247,177
11.29,-9.479,-3239,177
11.295,-9.5935,-3231,103
11.3,-9.7055,-3222,103
11.305,-9.8151,-3213,103
11.31,-9.9224,-3204,99
11.315,-10.027,-3195,99
11.32,-10.129,-3185,99
11.325,-10.229,-3175,99
11.33,-10.327,-3165,120
11.335,-10.421,-3154,120
11.34,-10.513,-3143,120
11.345,-10.603,-3132,63
11.35,-10.69,-3121,63
11.355,-10.774,-3110,63
11.36,-10.856,-3098,63
11.365,-10.935,-3086,60
11.37,-11.011,-3074,60
11.375,-11.085,-3062,60
11.38,-11.156,-3050,49
11.385,-11.224,-3037,49
11.39,-11.289,-3025,49
11.395,-11.352,-3012,49
11.4,-11.411,-2999,48
11.405,-11.468,-2986,48
11.41,-11.522,-2972,48
11.415,-11.573,-2959,48
11.42,-11.622,-2945,31
11.425,-11.667,-2932,31
11.43,-11.71,-2918,31
11.435,-11.75,-2905,31
11.44,-11.787,-2891,31
11.445,-11.821,-2877,31
11.45,-11.852,-2863,31
11.455,-11.88,-2849,39
11.46,-11.905,-2834,39
11.465,-11.927,-2820,39
11.47,-11.946,-2806,30
11.475,-11.963,-2791,30
11.48,-11.976,-2777,30
11.485,-11.986,-2763,30
11.49,-11.994,-2748,24
11.495,-11.998,-2733,24
11.5,-12,-2719,24
11.505,-11.999,-2704,28
11.51,-11.994,-2689,28
11.515,-11.987,-2674,28
11.52,-11.977,-2659,28
11.525,-11.963,-2644,15
11.53,-11.947,-2629,15
11.535,-11.928,-2614,15
11.54,-11.906,-2599,15
11.545,-11.881,-2584,15
11.55,-11.853,-2569,15
11.555,-11.822,-2554,15
11.56,-11.788,-2539,19
11.565,-11.752,-2523,19
11.57,-11.712,-2508,19
11.575,-11.67,-2493,15
11.58,-11.624,-2477,15
11.585,-11.576,-2462,15
11.59,-11.525,-2447,15
11.595,-11.471,-2432,24
11.6,-11.414,-2416,24
11.605,-11.355,-2401,24
11.61,-11.292,-2386,24
11.615,-11.227,-2370,7
11.62,-11.159,-2355,7
11.625,-11.088,-2340,7
11.63,-11.015,-2324,15
11.635,-10.939,-2309,15
11.64,-10.86,-2293,15
11.645,-10.778,-2278,15
11.65,-10.694,-2263,7
11.655,-10.607,-2247,7
11.66,-10.518,-2232,7
11.665,-10.426,-2217,15
11.67,-10.331,-2201,15
11.675,-10.234,-2186,15
11.68,-10.134,-2170,15
11.685,-10.032,-2155,3
11.69,-9.9276,-2139,3
11.695,-9.8205,-2124,3
11.7,-9.711,-2109,15
11.705,-9.599,-2093,15
11.71,-9.4847,-2078,15
11.715,-9.3681,-2062,15
11.72,-9.2492,-2047,0
11.725,-9.1279,-2032,0
11.73,-9.0045,-2016,0
11.735,-8.8788,-2001,24
11.74,-8.7509,-1985,24
11.745,-8.6208,-1970,24
11.75,-8.4886,-1955,24
11.755,-8.3543,-1939,15
11.76,-8.218,-1924,15
11.765,-8.0796,-1909,15
11.77,-7.9393,-1893,15
11.775,-7.797,-1878,15
11.78,-7.6527,-1863,15
11.785,-7.5066,-1847,15
11.79,-7.3586,-1832,15
11.795,-7.2088,-1817,15
11.8,-7.0572,-1802,15
11.805,-6.9039,-1787,15
11.81,-6.7489,-1771,15
11.815,-6.5922,-1756,15
11.82,-6.4339,-1741,15
11.825,-6.274,-1726,24
11.83,-6.1126,-1711,24
11.835,-5.9496,-1695,24
11.84,-5.7852,-1680,24
11.845,-5.6194,-1665,15
11.85,-5.4521,-1650,15
11.855,-5.2835,-1635,15
11.86,-5.1137,-1620,31
11.865,-4.9425,-1605,31
11.87,-4.7701,-1590,31
11.875,-4.5966,-1575,31
11.88,-4.4219,-1560,15
11.885,-4.2461,-1545,15
11.89,-4.0693,-1530,15
11.895,-3.8915,-1516,28
11.9,-3.7127,-1501,28
11.905,-3.533,-1486,28
11.91,-3.3525,-1471,28
11.915,-3.1711,-1457,15
11.92,-2.9889,-1442,15
11.925,-2.806,-1427,15
11.93,-2.6224,-1413,24
11.935,-2.4381,-1398,24
11.94,-2.2533,-1383,24
11.945,-2.0679,-1369,24
11.95,-1.8819,-1355,15
11.955,-1.6955,-1340,15
11.96,-1.5087,-1326,15
11.965,-1.3216,-1311,14
11.97,-1.1341,-1297,14
11.975,-0.94627,-1283,14
11.98,-0.75824,-1269,14
11.985,-0.57007,-1255,15
11.99,-0.38171,-1241,15
11.995,-0.19326,-1227,15
12,-0.0048054,-1213,15
12.005,0.18369,-1199,1
12.01,0.37215,-1185,1
12.015,0.56051,-1171,1
12.02,0.74869,-1158,-60
12.025,0.93673,-1144,-60
12.03,1.1245,-1131,-60
12.035,1.312,-1117,-60
12.04,1.4992,-1104,-127
12.045,1.6861,-1091,-127
12.05,1.8725,-1079,-127
12.055,2.0584,-1066,-193
12.06,2.2439,-1054,-193
12.065,2.4288,-1042,-193
12.07,2.6131,-1030,-193
12.075,2.7967,-1019,-236
12.08,2.9796,-1007,-236
12.085,3.1619,-997,-236
12.09,3.3433,-986,-270
12.095,3.5239,-976,-270
12.1,3.7036,-967,-270
12.105,3.8825,-957,-270
12.11,4.0603,-948,-287
12.115,4.2372,-940,-287
12.12,4.413,-932,-287
12.125,4.5877,-925,-271
12.13,4.7613,-918,-271
12.135,4.9338,-911,-271
12.14,5.105,-905,-271
12.145,5.2749,-899,-280
12.15,5.4436,-895,-280
12.155,5.6109,-890,-280
12.16,5.7768,-886,-280
12.165,5.9413,-883,-280
12.17,6.1043,-880,-280
12.175,6.2659,-878,-280
12.18,6.4258,-877,-305
12.185,6.5842,-875,-305
12.19,6.741,-875,-305
12.195,6.8961,-875,-305
12.2,7.0495,-875,-231
12.205,7.2012,-877,-231
12.21,7.3511,-878,-231
12.215,7.4991,-881,-216
12.22,7.6454,-883,-216
12.225,7.7897,-886,-216
12.23,7.9321,-890,-216
12.235,8.0726,-894,-184
12.24,8.211,-899,-184
12.245,8.3475,-904,-184
12.25,8.4818,-909,-152
12.255,8.6141,-915,-152
12.26,8.7443,-921,-152
12.265,8.8723,-928,-152
12.27,8.9981,-935,-127
12.275,9.1217,-943,-127
12.28,9.2431,-951,-127
12.285,9.3621,-959,-120
12.29,9.4789,-967,-120
12.295,9.5933,-976,-120
12.3,9.7054,-985,-120
12.305,9.815,-995,-96
12.31,9.9222,-1004,-96
12.315,10.027,-1014,-96
12.32,10.129,-1025,-88
12.325,10.229,-1035,-88
12.33,10.326,-1046,-88
12.335,10.421,-1057,-88
12.34,10.513,-1068,-71
12.345,10.603,-1080,-71
12.35,10.69,-1091,-71
12.355,10.774,-1103,-63
12.36,10.856,-1115,-63
12.365,10.935,-1128,-63
12.37,11.011,-1140,-63
12.375,11.085,-1153,-56
12.38,11.156,-1166,-56
12.385,11.224,-1179,-56
12.39,11.289,-1192,-56
12.395,11.351,-1205,-56
12.4,11.411,-1218,-56
12.405,11.468,-1232,-56
12.41,11.522,-1245,-48
12.415,11.573,-1259,-48
12.42,11.622,-1273,-48
12.425,11.667,-1287,-48
12.43,11.71,-1301,-39
12.435,11.75,-1315,-39
12.44,11.787,-1330,-39
12.445,11.82,-1344,-31
12.45,11.851,-1359,-31
12.455,11.88,-1373,-31
12.46,11.905,-1388,-31
12.465,11.927,-1403,-31
12.47,11.946,-1418,-31
12.475,11.963,-1433,-31
12.48,11.976,-1447,-30
12.485,11.986,-1463,-30
12.49,11.994,-1478,-30
12.495,11.998,-1493,-30
12.5,12,-1508,-28
12.505,11.999,-1523,-28
12.51,11.994,-1539,-28
12.515,11.987,-1554,-28
12.52,11.977,-1570,-28
12.525,11.963,-1585,-28
12.53,11.947,-1601,-28
12.535,11.928,-1616,-24
12.54,11.906,-1632,-24
12.545,11.881,-1648,-24
12.55,11.853,-1663,-28
12.555,11.822,-1679,-28
12.56,11.788,-1695,-28
12.565,11.752,-1711,-28
12.57,11.712,-1727,-15
12.575,11.67,-1743,-15
12.58,11.624,-1758,-15
12.585,11.576,-1774,-15
12.59,11.525,-1790,-15
12.595,11.471,-1806,-15
12.6,11.414,-1822,-15
12.605,11.355,-1838,-24
12.61,11.292,-1854,-24
12.615,11.227,-1870,-24
12.62,11.159,-1886,-24
12.625,11.088,-1902,-15
12.63,11.015,-1918,-15
12.635,10.939,-1934,-15
12.64,10.86,-1950,-24
12.645,10.779,-1966,-24
12.65,10.694,-1982,-24
12.655,10.608,-1998,-24
12.66,10.518,-2014,-15
12.665,10.426,-2031,-15
12.67,10.331,-2047,-15
12.675,10.234,-2063,-24
12.68,10.135,-2079,-24
12.685,10.032,-2095,-24
12.69,9.9278,-2111,-24
12.695,9.8206,-2127,-15
12.7,9.7111,-2143,-15
12.705,9.5992,-2159,-15
12.71,9.4849,-2175,-15
12.715,9.3683,-2191,-15
12.72,9.2493,-2207,-15
12.725,9.1281,-2224,-15
12.73,9.0046,-2240,-15
12.735,8.8789,-2256,-15
12.74,8.751,-2272,-15
12.745,8.621,-2288,-15
12.75,8.4888,-2304,-15
12.755,8.3545,-2320,-15
12.76,8.2182,-2336,-15
12.765,8.0798,-2352,-24
12.77,7.9395,-2368,-24
12.775,7.7972,-2384,-24
12.78,7.6529,-2400,-24
12.785,7.5068,-2416,-15
12.79,7.3588,-2432,-15
12.795,7.209,-2448,-15
12.8,7.0574,-2464,-15
12.805,6.9041,-2480,-15
12.81,6.7491,-2496,-15
12.815,6.5924,-2512,-15
12.82,6.4341,-2527,-24
12.825,6.2743,-2543,-24
12.83,6.1128,-2559,-24
12.835,5.9498,-2575,-15
12.84,5.7854,-2591,-15
12.845,5.6196,-2607,-15
12.85,5.4523,-2622,-15
12.855,5.2837,-2638,-24
12.86,5.1139,-2654,-24
12.865,4.9427,-2669,-24
12.87,4.7704,-2685,-24
12.875,4.5968,-2701,-24
12.88,4.4222,-2716,-24
12.885,4.2464,-2732,-24
12.89,4.0696,-2747,-24
12.895,3.8918,-2763,-24
12.9,3.713,-2778,-24
12.905,3.5333,-2794,-28
12.91,3.3527,-2809,-28
12.915,3.1713,-2824,-28
12.92,2.9891,-2840,-28
12.925,2.8062,-2855,-24
12.93,2.6226,-2870,-24
12.935,2.4384,-2885,-24
12.94,2.2535,-2901,-15
12.945,2.0681,-2916,-15
12.95,1.8822,-2931,-15
12.955,1.6958,-2946,-15
12.96,1.509,-2961,-28
12.965,1.3218,-2975,-28
12.97,1.1343,-2990,-28
12.975,0.94652,-3005,-28
12.98,0.7585,-3020,-7
12.985,0.57033,-3035,-7
12.99,0.38197,-3049,-7
12.995,0.19352,-3064,-3
13,0.0050189,-3078,-3
13.005,-0.18344,-3093,-3
13.01,-0.37189,-3107,-3
13.015,-0.56025,-3121,31
13.02,-0.74848,-3136,31
13.025,-0.93647,-3150,31
13.03,-1.1243,-3164,108
13.035,-1.3118,-3178,108
13.04,-1.499,-3191,108
13.045,-1.6858,-3205,108
13.05,-1.8722,-3218,184
13.055,-2.0582,-3231,184
13.06,-2.2436,-3244,184
13.065,-2.4285,-3257,227
13.07,-2.6128,-3269,227
13.075,-2.7964,-3281,227
13.08,-2.9794,-3293,227
13.085,-3.1616,-3305,256
13.09,-3.3431,-3316,256
13.095,-3.5236,-3326,256
13.1,-3.7034,-3337,295
13.105,-3.8822,-3347,295
13.11,-4.0601,-3356,295
13.115,-4.237,-3365,295
13.12,-4.4128,-3374,295
13.125,-4.5875,-3382,295
13.13,-4.7611,-3390,295
13.135,-4.9335,-3397,268
13.14,-5.1048,-3404,268
13.145,-5.2747,-3410,268
13.15,-5.4434,-3416,268
13.155,-5.6107,-3421,256
13.16,-5.7766,-3426,256
13.165,-5.9411,-3430,256
13.17,-6.1041,-3433,256
13.175,-6.2657,-3436,270
13.18,-6.4256,-3439,270
13.185,-6.584,-3441,270
13.19,-6.7408,-3442,263
13.195,-6.8959,-3442,263
13.2,-7.0493,-3442,263
13.205,-7.201,-3442,263
13.21,-7.3509,-3441,256
13.215,-7.499,-3439,256
13.22,-7.6452,-3437,256
13.225,-7.7895,-3434,199
13.23,-7.9319,-3431,199
13.235,-8.0724,-3427,199
13.24,-8.2108,-3423,199
13.245,-8.3473,-3419,207
13.25,-8.4817,-3414,207
13.255,-8.614,-3409,207
13.26,-8.7441,-3403,184
13.265,-8.8721,-3397,184
13.27,-8.998,-3390,184
13.275,-9.1215,-3383,184
13.28,-9.2429,-3376,113
