Time(s), V(V),Encoder,ADC
4.9651,1.3198,2108,15
4.9701,1.1323,2123,15
4.9751,0.94454,2137,15
4.9801,0.75652,2151,15
4.9851,0.56831,2165,15
4.9901,0.37996,2179,15
4.9951,0.19152,2193,15
5.0001,0.0030475,2207,15
5.0051,-0.18544,2221,15
5.0101,-0.37388,2234,0
5.0151,-0.56223,2248,0
5.0201,-0.75045,2262,0
5.0251,-0.93847,2275,0
5.0301,-1.1263,2289,-124
5.0351,-1.3138,2302,-124
5.0401,-1.501,2315,-124
5.0451,-1.6878,2328,-192
5.0501,-1.8742,2341,-192
5.0551,-2.0601,2354,-192
5.0601,-2.2456,2366,-192
5.0651,-2.4305,2378,-256
5.0701,-2.6147,2390,-256
5.0751,-2.7984,2401,-256
5.0801,-2.9813,2413,-280
5.0851,-3.1635,2424,-280
5.0901,-3.3449,2434,-280
5.0951,-3.5256,2444,-280
5.1001,-3.7053,2454,-287
5.1051,-3.8841,2464,-287
5.1101,-4.062,2472,-287
5.1151,-4.2388,2481,-318
5.1201,-4.4146,2489,-318
5.1251,-4.5894,2497,-318
5.1301,-4.7629,2504,-318
5.1351,-4.9354,2511,-304
5.1401,-5.1066,2517,-304
5.1451,-5.2765,2523,-304
5.1501,-5.4451,2528,-304
5.1551,-5.6124,2532,-312
5.1601,-5.7783,2537,-312
5.1651,-5.9428,2540,-312
5.1701,-6.1058,2543,-319
5.1751,-6.2673,2546,-319
5.1801,-6.4273,2548,-319
5.1851,-6.5857,2549,-319
5.1901,-6.7425,2550,-287
5.1951,-6.8975,2550,-287
5.2001,-7.0509,2549,-287
5.2051,-7.2026,2548,-271
5.2101,-7.3524,2547,-271
5.2151,-7.5005,2544,-271
5.2201,-7.6467,2542,-271
5.2251,-7.791,2539,-256
5.2301,-7.9334,2535,-256
5.2351,-8.0738,2531,-256
5.2401,-8.2123,2527,-177
5.2451,-8.3487,2522,-177
5.2501,-8.4831,2517,-177
5.2551,-8.6153,2511,-177
5.2601,-8.7455,2505,-172
5.2651,-8.8735,2498,-172
5.2701,-8.9993,2492,-172
5.2751,-9.1229,2484,-167
5.2801,-9.2442,2477,-167
5.2851,-9.3632,2469,-167
5.2901,-9.4799,2460,-167
5.2951,-9.5943,2452,-127
5.3001,-9.7064,2443,-127
5.3051,-9.816,2434,-127
5.3101,-9.9232,2424,-103
5.3151,-10.028,2414,-103
5.3201,-10.13,2404,-103
5.3251,-10.23,2394,-103
5.3301,-10.327,2384,-88
5.3351,-10.422,2373,-88
5.3401,-10.514,2362,-88
5.3451,-10.604,2351,-88
5.3501,-10.691,2339,-79
5.3551,-10.775,2328,-79
5.3601,-10.857,2316,-79
5.3651,-10.936,2304,-56
5.3701,-11.012,2292,-56
5.3751,-11.085,2279,-56
5.3801,-11.156,2267,-56
5.3851,-11.224,2254,-76
5.3901,-11.29,2241,-76
5.3951,-11.352,2228,-76
5.4001,-11.412,2215,-48
5.4051,-11.469,2202,-48
5.4101,-11.523,2188,-48
5.4151,-11.574,2175,-48
5.4201,-11.622,2161,-48
5.4251,-11.668,2148,-48
5.4301,-11.71,2134,-48
5.4351,-11.75,2120,-46
5.4401,-11.787,2106,-46
5.4451,-11.821,2092,-46
5.4501,-11.852,2077,-46
5.4551,-11.88,2063,-31
5.4601,-11.905,2049,-31
5.4651,-11.927,2034,-31
5.4701,-11.946,2020,-31
5.4751,-11.963,2005,-31
5.4801,-11.976,1991,-31
5.4851,-11.987,1976,-31
5.4901,-11.994,1961,-31
5.4951,-11.998,1946,-31
5.5001,-12,1932,-31
5.5051,-11.999,1917,-31
5.5101,-11.994,1902,-31
5.5151,-11.987,1887,-31
5.5201,-11.977,1872,-31
5.5251,-11.963,1857,-15
5.5301,-11.947,1841,-15
5.5351,-11.928,1826,-15
5.5401,-11.906,1811,-15
5.5451,-11.881,1796,-24
5.5501,-11.853,1781,-24
5.5551,-11.822,1765,-24
5.5601,-11.788,1750,-24
5.5651,-11.751,1735,-24
5.5701,-11.712,1720,-24
5.5751,-11.669,1704,-24
5.5801,-11.624,1689,-17
5.5851,-11.576,1673,-17
5.5901,-11.524,1658,-17
5.5951,-11.47,1643,-24
5.6001,-11.414,1627,-24
5.6051,-11.354,1612,-24
5.6101,-11.292,1596,-24
5.6151,-11.226,1581,-19
5.6201,-11.158,1566,-19
5.6251,-11.088,1550,-19
5.6301,-11.014,1535,-17
5.6351,-10.938,1519,-17
5.6401,-10.859,1504,-17
5.6451,-10.778,1488,-17
5.6501,-10.694,1473,-15
5.6551,-10.607,1457,-15
5.6601,-10.517,1442,-15
5.6651,-10.425,1426,-19
5.6701,-10.331,1411,-19
5.6751,-10.233,1396,-19
5.6801,-10.134,1380,-19
5.6851,-10.031,1365,-19
5.6901,-9.9268,1349,-19
5.6951,-9.8196,1334,-19
5.7001,-9.7101,1318,-15
5.7051,-9.5981,1303,-15
5.7101,-9.4838,1287,-15
5.7151,-9.3672,1272,-15
5.7201,-9.2482,1257,-15
5.7251,-9.127,1241,-15
5.7301,-9.0035,1226,-15
5.7351,-8.8777,1210,-15
5.7401,-8.7498,1195,-24
5.7451,-8.6198,1179,-24
5.7501,-8.4876,1164,-24
5.7551,-8.3533,1149,-24
5.7601,-8.2169,1133,-24
5.7651,-8.0785,1118,-24
5.7701,-7.9382,1103,-24
5.7751,-7.7958,1087,-15
5.7801,-7.6516,1072,-15
5.7851,-7.5054,1057,-15
5.7901,-7.3574,1041,-24
5.7951,-7.2076,1026,-24
5.8001,-7.0561,1011,-24
5.8051,-6.9027,995,-24
5.8101,-6.7477,980,-24
5.8151,-6.591,965,-24
5.8201,-6.4327,950,-24
5.8251,-6.2727,935,-24
5.8301,-6.1113,919,-24
5.8351,-5.9483,904,-24
5.8401,-5.7839,889,-24
5.8451,-5.618,874,-24
5.8501,-5.4508,859,-24
5.8551,-5.2822,844,-24
5.8601,-5.1123,828,-15
5.8651,-4.9411,814,-15
5.8701,-4.7688,798,-15
5.8751,-4.5952,784,-15
5.8801,-4.4205,769,-28
5.8851,-4.2448,754,-28
5.8901,-4.0679,739,-28
5.8951,-3.8901,724,-24
5.9001,-3.7113,709,-24
5.9051,-3.5316,694,-24
5.9101,-3.351,679,-24
5.9151,-3.1696,664,-28
5.9201,-2.9874,650,-28
5.9251,-2.8045,635,-28
5.9301,-2.6209,620,-28
5.9351,-2.4367,606,-28
5.9401,-2.2518,591,-28
5.9451,-2.0664,577,-28
5.9501,-1.8804,562,-15
5.9551,-1.6941,548,-15
5.9601,-1.5072,533,-15
5.9651,-1.3201,519,-15
5.9701,-1.1326,504,-15
5.9751,-0.94478,490,-15
5.9801,-0.75678,476,-15
5.9851,-0.56856,462,-12
5.9901,-0.38022,448,-12
5.9951,-0.19177,434,-12
6.0001,-0.0032953,420,-12
6.0051,0.1852,406,-3
6.0101,0.37364,392,-3
6.0151,0.56197,378,-3
6.0201,0.7502,364,63
6.0251,0.93821,351,63
6.0301,1.126,337,63
6.0351,1.3135,324,63
6.0401,1.5007,310,159
6.0451,1.6875,297,159
6.0501,1.874,284,159
6.0551,2.0599,272,224
6.0601,2.2453,259,224
6.0651,2.4302,247,224
6.0701,2.6145,235,224
6.0751,2.7981,224,257
6.0801,2.9811,212,257
6.0851,3.1633,201,257
6.0901,3.3447,191,257
6.0951,3.5253,180,316
6.1001,3.705,171,316
6.1051,3.8839,161,316
6.1101,4.0617,152,295
6.1151,4.2386,143,295
6.1201,4.4144,135,295
6.1251,4.5891,127,295
6.1301,4.7627,120,287
6.1351,4.9351,113,287
6.1401,5.1064,107,287
6.1451,5.2763,101,327
6.1501,5.4449,95,327
6.1551,5.6122,90,327
6.1601,5.7781,86,327
6.1651,5.9426,82,319
6.1701,6.1056,79,319
6.1751,6.2671,77,319
6.1801,6.4271,74,304
6.1851,6.5855,73,304
6.1901,6.7422,72,304
6.1951,6.8973,72,304
6.2001,7.0507,72,300
6.2051,7.2024,72,300
6.2101,7.3522,73,300
6.2151,7.5003,75,256
6.2201,7.6465,77,256
6.2251,7.7908,80,256
6.2301,7.9332,83,256
6.2351,8.0737,86,184
6.2401,8.2121,90,184
6.2451,8.3485,95,184
6.2501,8.4829,99,176
6.2551,8.6152,105,176
6.2601,8.7453,110,176
6.2651,8.8733,117,176
6.2701,8.9991,123,192
6.2751,9.1227,130,192
6.2801,9.244,137,192
6.2851,9.3631,145,192
6.2901,9.4798,153,156
6.2951,9.5942,161,156
6.3001,9.7062,170,156
6.3051,9.8159,179,88
6.3101,9.9231,188,88
6.3151,10.028,198,88
6.3201,10.13,207,88
6.3251,10.23,217,88
6.3301,10.327,228,88
6.3351,10.422,238,88
6.3401,10.514,249,112
6.3451,10.604,260,112
6.3501,10.691,271,112
6.3551,10.775,283,112
6.3601,10.856,294,62
6.3651,10.935,306,62
6.3701,11.012,318,62
6.3751,11.085,330,62
6.3801,11.156,342,62
6.3851,11.224,355,62
6.3901,11.289,368,62
6.3951,11.352,380,56
6.4001,11.412,393,56
6.4051,11.469,406,56
6.4101,11.523,420,48
6.4151,11.574,433,48
6.4201,11.622,446,48
6.4251,11.668,460,48
6.4301,11.71,474,62
6.4351,11.75,487,62
6.4401,11.787,501,62
6.4451,11.821,515,30
6.4501,11.852,529,30
6.4551,11.88,543,30
6.4601,11.905,558,30
6.4651,11.927,572,24
6.4701,11.946,586,24
6.4751,11.963,600,24
6.4801,11.976,615,24
6.4851,11.987,629,31
6.4901,11.994,644,31
6.4951,11.998,659,31
6.5001,12,673,15
6.5051,11.999,688,15
6.5101,11.994,703,15
6.5151,11.987,718,15
6.5201,11.977,733,24
6.5251,11.963,748,24
6.5301,11.947,763,24
6.5351,11.928,778,31
6.5401,11.906,793,31
6.5451,11.881,808,31
6.5501,11.853,823,31
6.5551,11.822,838,24
6.5601,11.788,853,24
6.5651,11.751,868,24
6.5701,11.712,883,24
6.5751,11.669,899,24
6.5801,11.624,914,24
6.5851,11.576,929,24
6.5901,11.524,944,17
6.5951,11.471,960,17
6.6001,11.414,975,17
6.6051,11.354,990,14
6.6101,11.292,1005,14
6.6151,11.227,1021,14
6.6201,11.159,1036,14
6.6251,11.088,1051,15
6.6301,11.014,1067,15
6.6351,10.938,1082,15
6.6401,10.859,1097,7
6.6451,10.778,1113,7
6.6501,10.694,1128,7
6.6551,10.607,1143,7
6.6601,10.517,1159,14
6.6651,10.425,1174,14
6.6701,10.331,1189,14
6.6751,10.233,1205,14
6.6801,10.134,1220,24
6.6851,10.032,1235,24
6.6901,9.9269,1251,24
6.6951,9.8198,1266,17
6.7001,9.7102,1281,17
6.7051,9.5983,1297,17
6.7101,9.484,1312,17
6.7151,9.3673,1327,14
6.7201,9.2484,1343,14
6.7251,9.1271,1358,14
6.7301,9.0036,1373,17
6.7351,8.8779,1389,17
6.7401,8.75,1404,17
6.7451,8.6199,1419,17
6.7501,8.4877,1435,7
6.7551,8.3535,1450,7
6.7601,8.2171,1465,7
6.7651,8.0787,1481,31
6.7701,7.9384,1496,31
6.7751,7.796,1511,31
6.7801,7.6518,1526,31
6.7851,7.5056,1542,24
6.7901,7.3576,1557,24
6.7951,7.2078,1572,24
6.8001,7.0562,1587,24
6.8051,6.9029,1602,24
6.8101,6.7479,1618,24
6.8151,6.5912,1633,24
6.8201,6.4329,1648,24
6.8251,6.273,1663,24
6.8301,6.1115,1678,24
6.8351,5.9485,1693,24
6.8401,5.7841,1708,24
6.8451,5.6182,1723,24
6.8501,5.451,1738,24
6.8551,5.2824,1754,15
6.8601,5.1125,1768,15
6.8651,4.9414,1784,15
6.8701,4.769,1798,15
6.8751,4.5954,1814,28
6.8801,4.4208,1828,28
6.8851,4.245,1843,28
6.8901,4.0682,1858,24
6.8951,3.8903,1873,24
6.9001,3.7115,1888,24
6.9051,3.5318,1903,24
6.9101,3.3513,1917,24
6.9151,3.1699,1932,24
6.9201,2.9877,1947,24
6.9251,2.8048,1961,24
6.9301,2.6212,1976,24
6.9351,2.4369,1991,24
6.9401,2.252,2005,24
6.9451,2.0666,2020,3
6.9501,1.8807,2034,3
6.9551,1.6943,2048,3
6.9601,1.5075,2063,24
6.9651,1.3203,2077,24
6.9701,1.1328,2092,24
6.9751,0.94504,2106,24
6.9801,0.75701,2120,15
6.9851,0.56882,2134,15
6.9901,0.38046,2148,15
6.9951,0.19203,2162,7
7.0001,0.0035317,2176,7
7.0051,-0.18495,2190,7
7.0101,-0.37338,2204,7
7.0151,-0.56174,2217,-39
7.0201,-0.74994,2231,-39
7.0251,-0.93798,2245,-39
7.0301,-1.1258,2258,-127
7.0351,-1.3133,2272,-127
7.0401,-1.5005,2285,-127
7.0451,-1.6873,2298,-127
7.0501,-1.8737,2311,-207
7.0551,-2.0596,2323,-207
7.0601,-2.2451,2336,-207
7.0651,-2.43,2348,-207
7.0701,-2.6143,2360,-268
7.0751,-2.7979,2371,-268
7.0801,-2.9808,2383,-268
7.0851,-3.163,2394,-287
7.0901,-3.3445,2404,-287
7.0951,-3.5251,2414,-287
7.1001,-3.7048,2424,-287
7.1051,-3.8836,2434,-312
7.1101,-4.0615,2443,-312
7.1151,-4.2384,2452,-312
7.1201,-4.4142,2460,-312
7.1251,-4.5889,2468,-312
7.1301,-4.7625,2475,-312
7.1351,-4.9349,2482,-312
7.1401,-5.1061,2488,-319
7.1451,-5.276,2494,-319
7.1501,-5.4447,2499,-319
7.1551,-5.612,2504,-295
7.1601,-5.7779,2508,-295
7.1651,-5.9424,2512,-295
7.1701,-6.1054,2515,-295
7.1751,-6.2669,2518,-312
7.1801,-6.4269,2520,-312
7.1851,-6.5853,2521,-312
7.1901,-6.742,2522,-287
7.1951,-6.8971,2522,-287
7.2001,-7.0505,2522,-287
7.2051,-7.2022,2521,-287
7.2101,-7.352,2520,-259
7.2151,-7.5001,2518,-259
7.2201,-7.6463,2516,-259
7.2251,-7.7906,2513,-216
7.2301,-7.933,2510,-216
7.2351,-8.0735,2506,-216
7.2401,-8.2119,2502,-216
7.2451,-8.3484,2497,-159
7.2501,-8.4827,2492,-159
7.2551,-8.615,2487,-159
7.2601,-8.7452,2481,-159
7.2651,-8.8731,2474,-156
7.2701,-8.9989,2468,-156
7.2751,-9.1225,2460,-156
7.2801,-9.2439,2453,-159
7.2851,-9.3629,2445,-159
7.2901,-9.4796,2437,-159
7.2951,-9.594,2428,-159
7.3001,-9.7061,2420,-127
7.3051,-9.8157,2410,-127
7.3101,-9.9229,2401,-127
7.3151,-10.028,2391,-103
7.3201,-10.13,2381,-103
7.3251,-10.23,2371,-103
7.3301,-10.327,2361,-103
7.3351,-10.422,2350,-92
7.3401,-10.514,2339,-92
7.3451,-10.603,2328,-92
7.3501,-10.69,2316,-71
7.3551,-10.775,2304,-71
7.3601,-10.856,2293,-71
7.3651,-10.935,2281,-71
7.3701,-11.012,2268,-71
7.3751,-11.085,2256,-71
7.3801,-11.156,2244,-71
7.3851,-11.224,2231,-63
7.3901,-11.289,2218,-63
7.3951,-11.352,2205,-63
7.4001,-11.412,2192,-63
7.4051,-11.468,2179,-48
7.4101,-11.523,2165,-48
7.4151,-11.574,2152,-48
7.4201,-11.622,2138,-44
7.4251,-11.668,2124,-44
7.4301,-11.71,2110,-44
7.4351,-11.75,2096,-44
7.4401,-11.787,2082,-48
7.4451,-11.821,2068,-48
7.4501,-11.852,2054,-48
7.4551,-11.88,2040,-48
7.4601,-11.905,2025,-28
7.4651,-11.927,2011,-28
7.4701,-11.946,1996,-28
7.4751,-11.963,1982,-31
7.4801,-11.976,1967,-31
7.4851,-11.987,1952,-31
7.4901,-11.994,1938,-31
7.4951,-11.998,1923,-30
7.5001,-12,1908,-30
7.5051,-11.999,1893,-30
7.5101,-11.994,1878,-24
7.5151,-11.987,1863,-24
7.5201,-11.977,1848,-24
7.5251,-11.963,1833,-24
7.5301,-11.947,1818,-24
7.5351,-11.928,1803,-24
7.5401,-11.906,1788,-24
7.5451,-11.881,1773,-14
7.5501,-11.853,1758,-14
7.5551,-11.822,1742,-14
7.5601,-11.788,1727,-14
7.5651,-11.751,1712,-24
7.5701,-11.712,1696,-24
7.5751,-11.669,1681,-24
7.5801,-11.624,1666,-15
7.5851,-11.576,1650,-15
7.5901,-11.525,1635,-15
7.5951,-11.471,1620,-15
7.6001,-11.414,1604,-24
7.6051,-11.354,1589,-24
7.6101,-11.292,1574,-24
7.6151,-11.227,1558,-15
7.6201,-11.159,1543,-15
7.6251,-11.088,1528,-15
7.6301,-11.015,1512,-15
7.6351,-10.938,1497,-15
7.6401,-10.86,1481,-15
7.6451,-10.778,1466,-15
7.6501,-10.694,1450,-15
7.6551,-10.607,1435,-24
7.6601,-10.517,1420,-24
7.6651,-10.425,1404,-24
7.6701,-10.331,1389,-15
7.6751,-10.234,1374,-15
7.6801,-10.134,1358,-15
7.6851,-10.032,1343,-15
7.6901,-9.927,1327,-17
7.6951,-9.8199,1312,-17
7.7001,-9.7104,1296,-17
7.7051,-9.5984,1281,-15
7.7101,-9.4841,1266,-15
7.7151,-9.3675,1250,-15
7.7201,-9.2485,1235,-15
7.7251,-9.1273,1220,-24
7.7301,-9.0038,1204,-24
7.7351,-8.8781,1189,-24
7.7401,-8.7502,1174,-15
7.7451,-8.6201,1158,-15
7.7501,-8.4879,1143,-15
7.7551,-8.3536,1128,-15
7.7601,-8.2173,1112,-15
7.7651,-8.0789,1097,-15
7.7701,-7.9385,1082,-15
7.7751,-7.7962,1066,-24
7.7801,-7.652,1051,-24
7.7851,-7.5058,1036,-24
7.7901,-7.3578,1020,-24
7.7951,-7.208,1005,-15
7.8001,-7.0565,990,-15
7.8051,-6.9031,974,-15
7.8101,-6.7481,959,-24
7.8151,-6.5914,944,-24
7.8201,-6.4331,929,-24
7.8251,-6.2732,914,-24
7.8301,-6.1117,899,-24
7.8351,-5.9488,883,-24
7.8401,-5.7843,868,-24
7.8451,-5.6185,853,-24
7.8501,-5.4512,838,-15
7.8551,-5.2826,823,-15
7.8601,-5.1127,808,-15
7.8651,-4.9416,793,-31
7.8701,-4.7692,778,-31
7.8751,-4.5957,763,-31
7.8801,-4.421,748,-31
7.8851,-4.2452,733,-24
7.8901,-4.0684,718,-24
7.8951,-3.8906,703,-24
7.9001,-3.7118,688,-30
7.9051,-3.5321,673,-30
7.9101,-3.3515,658,-30
7.9151,-3.1701,644,-30
7.9201,-2.9879,629,-24
7.9251,-2.805,614,-24
7.9301,-2.6214,600,-24
7.9351,-2.4371,585,-15
7.9401,-2.2523,570,-15
7.9451,-2.0669,556,-15
7.9501,-1.8809,541,-15
7.9551,-1.6946,527,-24
7.9601,-1.5077,512,-24
7.9651,-1.3206,498,-24
7.9701,-1.1331,484,-15
7.9751,-0.94528,469,-15
7.9801,-0.75727,455,-15
7.9851,-0.56905,441,-15
7.9901,-0.38072,427,-15
7.9951,-0.19227,412,-15
8.0001,-0.003791,398,-15
8.0051,0.18469,384,-15
8.0101,0.37314,371,1
8.0151,0.56148,357,1
8.0201,0.7497,343,1
8.0251,0.93772,329,96
8.0301,1.1255,316,96
8.0351,1.313,302,96
8.0401,1.5002,289,96
8.0451,1.6871,276,184
8.0501,1.8734,263,184
8.0551,2.0594,250,184
8.0601,2.2448,238,256
8.0651,2.4297,226,256
8.0701,2.614,214,256
8.0751,2.7976,202,256
8.0801,2.9806,190,286
8.0851,3.1628,179,286
8.0901,3.3442,169,286
8.0951,3.5248,158,312
8.1001,3.7046,148,312
8.1051,3.8834,139,312
8.1101,4.0613,130,312
8.1151,4.2381,121,304
8.1201,4.4139,113,304
8.1251,4.5887,105,304
8.1301,4.7623,98,327
8.1351,4.9347,91,327
8.1401,5.1059,84,327
8.1451,5.2758,79,327
8.1501,5.4445,73,316
8.1551,5.6118,68,316
8.1601,5.7777,64,316
8.1651,5.9422,60,287
8.1701,6.1052,58,287
8.1751,6.2667,55,287
8.1801,6.4267,53,287
8.1851,6.5851,52,312
8.1901,6.7418,51,312
8.1951,6.8969,51,312
8.2001,7.0503,51,312
8.2051,7.202,52,256
8.2101,7.3519,54,256
8.2151,7.4999,56,256
8.2201,7.6461,58,263
8.2251,7.7905,61,263
8.2301,7.9328,64,263
8.2351,8.0733,68,263
8.2401,8.2118,72,240
8.2451,8.3482,77,240
8.2501,8.4826,82,240
8.2551,8.6148,87,184
8.2601,8.745,93,184
8.2651,8.873,100,184
8.2701,8.9988,106,184
8.2751,9.1224,113,156
8.2801,9.2437,121,156
8.2851,9.3627,128,156
8.2901,9.4795,137,156
8.2951,9.5939,145,156
8.3001,9.7059,154,156
8.3051,9.8156,163,156
8.3101,9.9228,172,112
8.3151,10.028,182,112
8.3201,10.13,192,112
8.3251,10.23,202,108
8.3301,10.327,212,108
8.3351,10.422,223,108
8.3401,10.514,234,108
8.3451,10.603,245,71
8.3501,10.69,256,71
8.3551,10.775,268,71
8.3601,10.856,280,62
8.3651,10.935,291,62
8.3701,11.012,304,62
8.3751,11.085,316,62
8.3801,11.156,328,71
8.3851,11.224,341,71
8.3901,11.289,354,71
8.3951,11.352,366,71
8.4001,11.411,379,39
8.4051,11.468,392,39
8.4101,11.522,406,39
8.4151,11.574,419,56
8.4201,11.622,433,56
8.4251,11.668,446,56
8.4301,11.71,460,56
8.4351,11.75,474,39
8.4401,11.787,488,39
8.4451,11.821,502,39
8.4501,11.852,516,31
8.4551,11.88,530,31
8.4601,11.905,544,31
8.4651,11.927,558,31
8.4701,11.946,573,31
8.4751,11.963,587,31
8.4801,11.976,602,31
8.4851,11.986,616,30
8.4901,11.994,631,30
8.4951,11.998,646,30
8.5001,12,661,30
8.5051,11.999,675,28
8.5101,11.994,690,28
8.5151,11.987,705,28
8.5201,11.977,720,31
8.5251,11.963,735,31
8.5301,11.947,750,31
8.5351,11.928,765,31
8.5401,11.906,780,24
8.5451,11.881,796,24
8.5501,11.853,811,24
8.5551,11.822,826,24
8.5601,11.788,841,24
8.5651,11.751,856,24
8.5701,11.712,871,24
8.5751,11.669,887,15
8.5801,11.624,902,15
8.5851,11.576,917,15
8.5901,11.525,932,15
8.5951,11.471,948,15
8.6001,11.414,963,15
8.6051,11.354,978,15
8.6101,11.292,994,15
8.6151,11.227,1009,15
8.6201,11.159,1024,15
8.6251,11.088,1040,15
8.6301,11.015,1055,24
8.6351,10.938,1071,24
8.6402,10.86,1086,24
8.6452,10.778,1102,12
8.6502,10.694,1117,12
8.6552,10.607,1132,12
8.6602,10.518,1148,12
8.6652,10.426,1163,19
8.6702,10.331,1179,19
8.6752,10.234,1194,19
8.6802,10.134,1209,7
8.6852,10.032,1225,7
8.6902,9.9272,1240,7
8.6952,9.8201,1256,7
8.7002,9.7105,1271,15
8.7052,9.5986,1287,15
8.7102,9.4843,1302,15
8.7152,9.3676,1318,15
8.7202,9.2487,1333,15
8.7252,9.1275,1349,15
8.7302,9.004,1364,15
8.7352,8.8782,1380,15
8.7402,8.7504,1395,15
8.7452,8.6203,1411,15
8.7502,8.4881,1426,15
8.7552,8.3538,1441,15
8.7602,8.2175,1457,15
8.7652,8.0791,1472,15
8.7702,7.9387,1488,24
8.7752,7.7964,1503,24
8.7802,7.6522,1518,24
8.7852,7.506,1534,24
8.7902,7.358,1549,15
8.7952,7.2082,1564,15
8.8002,7.0566,1580,15
8.8052,6.9033,1595,15
8.8102,6.7483,1611,15
8.8152,6.5916,1626,15
8.8202,6.4333,1641,15
8.8252,6.2734,1656,15
8.8302,6.1119,1672,15
8.8352,5.949,1687,15
8.8402,5.7846,1702,24
8.8452,5.6187,1718,24
8.8502,5.4515,1733,24
8.8552,5.2829,1748,24
8.8602,5.113,1763,28
8.8652,4.9418,1778,28
8.8702,4.7695,1793,28
8.8752,4.5959,1809,24
8.8802,4.4212,1824,24
8.8852,4.2455,1839,24
8.8902,4.0686,1854,24
8.8952,3.8908,1869,28
8.9002,3.712,1884,28
8.9052,3.5323,1899,28
8.9102,3.3517,1914,24
8.9152,3.1704,1929,24
8.9202,2.9882,1944,24
8.9252,2.8053,1958,24
8.9302,2.6217,1973,15
8.9352,2.4374,1988,15
8.9402,2.2525,2003,15
8.9452,2.0671,2017,15
8.9502,1.8812,2032,15
8.9552,1.6948,2046,15
8.9602,1.508,2061,15
8.9652,1.3208,2076,24
8.9702,1.1333,2090,24
8.9752,0.94554,2104,24
8.9802,0.75751,2119,24
8.9852,0.56931,2133,15
8.9902,0.38095,2147,15
8.9952,0.19253,2162,15
9.0002,0.0040503,2176,7
9.0052,-0.18445,2190,7
9.0102,-0.37288,2204,7
9.0152,-0.56124,2218,7
9.0202,-0.74944,2232,-63
9.0252,-0.93748,2246,-63
9.0302,-1.1253,2259,-63
9.0352,-1.3128,2273,-127
9.0402,-1.5,2286,-127
9.0452,-1.6868,2299,-127
9.0502,-1.8732,2312,-127
9.0552,-2.0591,2325,-224
9.0602,-2.2446,2338,-224
9.0652,-2.4295,2350,-224
9.0702,-2.6138,2362,-257
9.0752,-2.7974,2374,-257
9.0802,-2.9804,2386,-257
9.0852,-3.1626,2397,-257
9.0902,-3.344,2408,-295
9.0952,-3.5246,2418,-295
9.1002,-3.7043,2428,-295
9.1052,-3.8832,2438,-312
9.1102,-4.061,2447,-312
9.1152,-4.2379,2456,-312
9.1202,-4.4137,2465,-312
9.1252,-4.5884,2473,-280
9.1302,-4.762,2480,-280
9.1352,-4.9345,2487,-280
9.1402,-5.1057,2494,-334
9.1452,-5.2756,2500,-334
9.1502,-5.4443,2506,-334
9.1552,-5.6115,2511,-334
9.1602,-5.7775,2515,-318
9.1652,-5.942,2519,-318
9.1702,-6.105,2523,-318
9.1752,-6.2665,2526,-318
9.1802,-6.4265,2528,-287
9.1852,-6.5849,2530,-287
9.1902,-6.7416,2531,-287
9.1952,-6.8967,2532,-287
9.2002,-7.0501,2532,-287
9.2052,-7.2018,2531,-287
9.2102,-7.3517,2530,-287
9.2152,-7.4997,2528,-270
9.2202,-7.6459,2526,-270
9.2252,-7.7903,2524,-270
9.2302,-7.9327,2521,-193
9.2352,-8.0731,2517,-193
9.2402,-8.2116,2513,-193
9.2452,-8.348,2509,-193
9.2502,-8.4824,2504,-207
9.2552,-8.6147,2498,-207
9.2602,-8.7448,2493,-207
9.2652,-8.8728,2487,-156
9.2702,-8.9986,2480,-156
9.2752,-9.1222,2473,-156
9.2802,-9.2435,2466,-156
9.2852,-9.3626,2458,-159
9.2902,-9.4793,2450,-159
9.2952,-9.5938,2442,-159
9.3002,-9.7058,2433,-127
9.3052,-9.8154,2424,-127
9.3102,-9.9227,2415,-127
9.3152,-10.027,2405,-127
9.3202,-10.13,2395,-92
9.3252,-10.23,2385,-92
9.3302,-10.327,2375,-92
9.3352,-10.422,2364,-103
9.3402,-10.514,2353,-103
9.3452,-10.603,2342,-103
9.3502,-10.69,2330,-103
9.3552,-10.775,2319,-79
9.3602,-10.856,2307,-79
9.3652,-10.935,2295,-79
9.3702,-11.011,2283,-79
9.3752,-11.085,2271,-63
9.3802,-11.156,2258,-63
9.3852,-11.224,2246,-63
9.3902,-11.289,2233,-56
9.3952,-11.352,2220,-56
9.4002,-11.411,2206,-56
9.4052,-11.468,2193,-56
9.4102,-11.522,2180,-48
9.4152,-11.574,2166,-48
9.4202,-11.622,2153,-48
9.4252,-11.667,2139,-39
9.4302,-11.71,2125,-39
9.4352,-11.75,2106,-39
9.4402,-11.787,2092,-39
9.4452,-11.821,2077,-39
9.4502,-11.852,2063,-39
9.4552,-11.88,2049,-39
9.4602,-11.905,2034,-31
9.4652,-11.927,2020,-31
9.4702,-11.946,2005,-31
9.4752,-11.963,1991,-24
9.4802,-11.976,1976,-24
9.4852,-11.986,1962,-24
9.4902,-11.994,1947,-24
9.4952,-11.998,1932,-31
9.5002,-12,1917,-31
9.5052,-11.999,1902,-31
9.5102,-11.994,1887,-31
9.5152,-11.987,1872,-3
9.5202,-11.977,1858,-3
9.5252,-11.963,1842,-3
