Time(s), V(V),Encoder,ADC
4.5351,-6.6207,-2133,15
4.5401,-6.5577,-2118,15
4.5451,-6.4944,-2104,28
4.5501,-6.4309,-2089,28
4.5551,-6.3671,-2074,28
4.5601,-6.3031,-2060,28
4.5651,-6.2388,-2045,24
4.5701,-6.1743,-2030,24
4.5751,-6.1095,-2016,24
4.5801,-6.0445,-2001,24
4.5851,-5.9792,-1987,24
4.5901,-5.9138,-1972,24
4.5951,-5.848,-1958,24
4.6001,-5.7821,-1943,24
4.6051,-5.7159,-1929,24
4.6101,-5.6495,-1914,24
4.6151,-5.5829,-1900,24
4.6201,-5.516,-1885,24
4.6251,-5.4489,-1871,24
4.6301,-5.3817,-1856,24
4.6351,-5.3142,-1842,24
4.6401,-5.2465,-1828,24
4.6451,-5.1785,-1813,24
4.6501,-5.1104,-1799,24
4.6551,-5.0421,-1784,24
4.6601,-4.9736,-1770,24
4.6651,-4.9049,-1756,24
4.6701,-4.836,-1742,31
4.6751,-4.7669,-1727,31
4.6801,-4.6976,-1713,31
4.6851,-4.6281,-1699,24
4.6901,-4.5584,-1685,24
4.6951,-4.4886,-1670,24
4.7001,-4.4186,-1656,24
4.7051,-4.3484,-1642,28
4.7101,-4.2781,-1628,28
4.7151,-4.2075,-1614,28
4.7201,-4.1368,-1600,28
4.7251,-4.066,-1586,31
4.7301,-3.995,-1572,31
4.7351,-3.9238,-1558,31
4.7401,-3.8525,-1544,24
4.7451,-3.781,-1530,24
4.7501,-3.7093,-1516,24
4.7551,-3.6376,-1502,24
4.7601,-3.5656,-1488,24
4.7651,-3.4936,-1475,24
4.7701,-3.4214,-1461,24
4.7751,-3.349,-1447,28
4.7801,-3.2766,-1433,28
4.7851,-3.204,-1420,28
4.7901,-3.1313,-1406,28
4.7951,-3.0584,-1392,24
4.8001,-2.9854,-1379,24
4.8051,-2.9123,-1365,24
4.8101,-2.8392,-1352,30
4.8151,-2.7658,-1338,30
4.8201,-2.6924,-1325,30
4.8251,-2.6189,-1311,30
4.8301,-2.5453,-1298,28
4.8351,-2.4715,-1284,28
4.8401,-2.3977,-1271,28
4.8451,-2.3238,-1258,28
4.8501,-2.2498,-1245,28
4.8551,-2.1756,-1231,28
4.8601,-2.1015,-1218,28
4.8651,-2.0272,-1205,24
4.8701,-1.9528,-1192,24
4.8751,-1.8784,-1179,24
4.8801,-1.8039,-1166,24
4.8851,-1.7293,-1153,28
4.8901,-1.6547,-1140,28
4.8951,-1.58,-1127,28
4.9001,-1.5052,-1114,24
4.9051,-1.4304,-1101,24
4.9101,-1.3555,-1089,24
4.9151,-1.2805,-1076,24
4.9201,-1.2055,-1063,24
4.9251,-1.1305,-1050,24
4.9301,-1.0554,-1038,24
4.9351,-0.98029,-1026,24
4.9401,-0.90513,-1013,24
4.9451,-0.82993,-1000,24
4.9501,-0.7547,-988,24
4.9551,-0.67943,-976,15
4.9601,-0.60414,-964,15
4.9651,-0.52883,-951,15
4.9701,-0.45349,-939,15
4.9751,-0.37814,-927,15
4.9801,-0.30278,-915,15
4.9851,-0.2274,-903,15
4.9901,-0.15201,-891,7
4.9951,-0.076616,-879,7
5.0001,-0.0012167,-868,7
5.0051,0.074182,-856,3
5.0101,0.14958,-844,3
5.0151,0.22496,-832,3
5.0201,0.30034,-821,3
5.0251,0.37571,-809,-35
5.0301,0.45106,-798,-35
5.0351,0.5264,-787,-35
5.0401,0.60171,-775,-71
5.0451,0.67701,-764,-71
5.0501,0.75227,-753,-71
5.0551,0.8275,-742,-71
5.0601,0.90271,-731,-96
5.0651,0.97787,-720,-96
5.0701,1.053,-710,-96
5.0751,1.1281,-699,-96
5.0801,1.2031,-689,-120
5.0851,1.2781,-679,-120
5.0901,1.3531,-669,-120
5.0951,1.428,-659,-127
5.1001,1.5028,-649,-127
5.1051,1.5776,-639,-127
5.1101,1.6523,-630,-127
5.1151,1.7269,-621,-159
5.1201,1.8015,-612,-159
5.1251,1.876,-603,-159
5.1301,1.9504,-594,-176
5.1351,2.0248,-586,-176
5.1401,2.0991,-578,-176
5.1451,2.1733,-570,-176
5.1501,2.2474,-562,-207
5.1551,2.3214,-555,-207
5.1601,2.3953,-548,-207
5.1651,2.4691,-541,-216
5.1701,2.5429,-534,-216
5.1751,2.6165,-528,-216
5.1801,2.69,-522,-216
5.1851,2.7635,-516,-207
5.1901,2.8368,-510,-207
5.1951,2.91,-505,-207
5.2001,2.9831,-500,-207
5.2051,3.0561,-496,-207
5.2101,3.1289,-491,-207
5.2151,3.2016,-487,-207
5.2201,3.2742,-484,-207
5.2251,3.3467,-480,-207
5.2301,3.419,-477,-207
5.2351,3.4912,-474,-199
5.2401,3.5633,-472,-199
5.2451,3.6352,-470,-199
5.2501,3.707,-468,-199
5.2551,3.7787,-466,-192
5.2601,3.8501,-465,-192
5.2651,3.9215,-464,-192
5.2701,3.9927,-463,-192
5.2751,4.0637,-463,-192
5.2801,4.1345,-463,-192
5.2851,4.2052,-463,-192
5.2901,4.2758,-464,-184
5.2951,4.3461,-465,-184
5.3001,4.4163,-466,-184
5.3051,4.4864,-468,-184
5.3101,4.5562,-469,-176
5.3151,4.6259,-471,-176
5.3201,4.6953,-474,-176
5.3251,4.7646,-476,-167
5.3301,4.8337,-479,-167
5.3351,4.9027,-482,-167
5.3401,4.9714,-485,-167
5.3451,5.0399,-489,-159
5.3501,5.1082,-493,-159
5.3551,5.1763,-497,-159
5.3601,5.2443,-501,-156
5.3651,5.312,-506,-156
5.3701,5.3795,-511,-156
5.3751,5.4468,-516,-156
5.3801,5.5138,-521,-124
5.3851,5.5807,-527,-124
5.3901,5.6473,-533,-124
5.3951,5.7138,-539,-127
5.4001,5.7799,-545,-127
5.4051,5.8459,-551,-127
5.4101,5.9116,-558,-127
5.4151,5.9771,-565,-127
5.4201,6.0424,-572,-127
5.4251,6.1074,-580,-127
5.4301,6.1722,-587,-127
5.4351,6.2367,-595,-127
5.4401,6.301,-603,-127
5.4451,6.3651,-611,-127
5.4501,6.4289,-619,-103
5.4551,6.4924,-628,-103
5.4601,6.5557,-636,-103
5.4651,6.6187,-645,-103
5.4701,6.6815,-654,-103
5.4751,6.744,-663,-103
5.4801,6.8062,-673,-103
5.4851,6.8682,-682,-96
5.4901,6.9298,-692,-96
5.4951,6.9913,-702,-96
5.5001,7.0524,-712,-96
5.5051,7.1133,-722,-81
5.5101,7.1738,-732,-81
5.5151,7.2341,-743,-81
5.5201,7.2942,-753,-76
5.5251,7.3539,-764,-76
5.5301,7.4133,-775,-76
5.5351,7.4725,-786,-76
5.5401,7.5313,-797,-71
5.5451,7.5899,-808,-71
5.5501,7.6481,-820,-71
5.5551,7.7061,-831,-63
5.5601,7.7637,-843,-63
5.5651,7.821,-855,-63
5.5701,7.8781,-866,-63
5.5751,7.9348,-878,-56
5.5801,7.9912,-890,-56
5.5851,8.0473,-903,-56
5.5901,8.1031,-915,-63
5.5951,8.1585,-927,-63
5.6001,8.2136,-940,-63
5.6051,8.2684,-952,-63
5.6101,8.3229,-965,-46
5.6151,8.3771,-978,-46
5.6201,8.4309,-991,-46
5.6251,8.4844,-1004,-48
5.6301,8.5375,-1017,-48
5.6351,8.5903,-1030,-48
5.6401,8.6428,-1043,-48
5.6451,8.695,-1056,-48
5.6501,8.7467,-1070,-48
5.6551,8.7982,-1083,-48
5.6601,8.8493,-1096,-48
5.6651,8.9,-1110,-31
5.6701,8.9504,-1124,-31
5.6751,9.0005,-1137,-31
5.6801,9.0502,-1151,-39
5.6851,9.0995,-1165,-39
5.6901,9.1485,-1179,-39
5.6951,9.1971,-1193,-39
5.7001,9.2453,-1207,-31
5.7051,9.2932,-1221,-31
5.7101,9.3407,-1235,-31
5.7151,9.3879,-1249,-31
5.7201,9.4347,-1263,-31
5.7251,9.4811,-1277,-31
5.7301,9.5271,-1292,-31
5.7351,9.5728,-1306,-30
5.7401,9.618,-1320,-30
5.7451,9.6629,-1335,-30
5.7501,9.7074,-1350,-24
5.7551,9.7516,-1364,-24
5.7601,9.7953,-1379,-24
5.7651,9.8387,-1393,-24
5.7701,9.8817,-1408,-31
5.7751,9.9242,-1423,-31
5.7801,9.9664,-1438,-31
5.7851,10.008,-1452,-30
5.7901,10.05,-1467,-30
5.7951,10.091,-1482,-30
5.8001,10.131,-1497,-30
5.8051,10.171,-1512,-28
5.8101,10.211,-1527,-28
5.8151,10.251,-1542,-28
5.8201,10.29,-1557,-31
5.8251,10.328,-1572,-31
5.8301,10.366,-1587,-31
5.8351,10.404,-1602,-31
5.8401,10.442,-1618,-24
5.8451,10.479,-1633,-24
5.8501,10.515,-1648,-24
5.8551,10.551,-1663,-24
5.8601,10.587,-1678,-24
5.8651,10.622,-1694,-24
5.8701,10.657,-1709,-24
5.8751,10.691,-1725,-24
5.8801,10.726,-1740,-24
5.8851,10.759,-1755,-24
5.8901,10.792,-1771,-24
5.8951,10.825,-1786,-24
5.9001,10.857,-1802,-24
5.9051,10.889,-1817,-24
5.9101,10.921,-1833,-24
5.9151,10.952,-1848,-24
5.9201,10.982,-1864,-24
5.9251,11.013,-1879,-24
5.9301,11.042,-1895,-24
5.9351,11.072,-1910,-24
5.9401,11.1,-1926,-24
5.9451,11.129,-1942,-24
5.9501,11.157,-1958,-24
5.9551,11.184,-1973,-24
5.9601,11.211,-1989,-24
5.9651,11.238,-2005,-15
5.9701,11.264,-2020,-15
5.9751,11.29,-2036,-15
5.9801,11.315,-2052,-15
5.9851,11.34,-2068,-15
5.9901,11.365,-2083,-15
5.9951,11.389,-2099,-15
6.0001,11.412,-2115,-24
6.0051,11.435,-2131,-24
6.0101,11.458,-2146,-24
6.0151,11.48,-2162,-15
6.0201,11.502,-2178,-15
6.0251,11.523,-2194,-15
6.0301,11.544,-2210,-15
6.0351,11.564,-2226,-15
6.0401,11.584,-2242,-15
6.0451,11.604,-2258,-15
6.0501,11.623,-2274,-15
6.0551,11.641,-2289,-24
6.0601,11.659,-2305,-24
6.0651,11.677,-2321,-24
6.0701,11.694,-2337,-15
6.0751,11.711,-2353,-15
6.0801,11.727,-2369,-15
6.0851,11.743,-2385,-15
6.0901,11.758,-2401,-15
6.0951,11.773,-2417,-15
6.1001,11.787,-2433,-15
6.1051,11.801,-2449,-15
6.1101,11.815,-2465,-15
6.1151,11.828,-2481,-15
6.1201,11.84,-2497,-15
6.1251,11.852,-2513,-15
6.1301,11.864,-2529,-15
6.1351,11.875,-2545,-15
6.1401,11.885,-2561,-15
6.1451,11.896,-2577,-15
6.1501,11.905,-2593,-15
6.1551,11.914,-2609,-15
6.1601,11.923,-2625,-15
6.1651,11.931,-2642,-15
6.1701,11.939,-2658,-15
6.1751,11.947,-2674,-15
6.1801,11.953,-2690,-15
6.1851,11.96,-2706,-15
6.1901,11.966,-2722,-15
6.1951,11.971,-2738,-15
6.2001,11.976,-2754,-15
6.2051,11.981,-2770,-15
6.2101,11.985,-2786,-12
6.2151,11.988,-2802,-12
6.2201,11.991,-2819,-12
6.2251,11.994,-2835,-12
6.2301,11.996,-2851,-15
6.2351,11.998,-2867,-15
6.2401,11.999,-2883,-15
6.2451,12,-2900,-15
6.2501,12,-2916,-14
6.2551,12,-2932,-14
6.2601,11.999,-2948,-14
6.2651,11.998,-2964,-14
6.2701,11.996,-2980,-14
6.2751,11.994,-2997,-14
6.2801,11.992,-3013,-14
6.2851,11.988,-3029,-15
6.2901,11.985,-3045,-15
6.2951,11.981,-3062,-15
6.3001,11.976,-3078,-15
6.3051,11.971,-3094,-15
6.3101,11.966,-3110,-15
6.3151,11.96,-3126,-15
6.3201,11.954,-3143,-7
6.3251,11.947,-3159,-7
6.3301,11.94,-3175,-7
6.3351,11.932,-3191,-15
6.3401,11.923,-3207,-15
6.3451,11.915,-3224,-15
6.3501,11.906,-3240,-15
6.3551,11.896,-3256,-15
6.3601,11.886,-3272,-15
6.3651,11.875,-3288,-15
6.3701,11.864,-3305,-12
6.3751,11.852,-3321,-12
6.3801,11.84,-3337,-12
6.3851,11.828,-3353,-12
6.3901,11.815,-3370,-15
6.3951,11.802,-3386,-15
6.4001,11.788,-3402,-15
6.4051,11.773,-3418,-15
6.4101,11.759,-3434,-15
6.4151,11.743,-3451,-15
6.4201,11.728,-3467,-15
6.4251,11.711,-3483,-7
6.4301,11.695,-3499,-7
6.4351,11.677,-3516,-7
6.4401,11.66,-3532,-7
6.4451,11.642,-3548,-15
6.4501,11.623,-3564,-15
6.4551,11.604,-3580,-15
6.4601,11.585,-3597,-15
6.4651,11.565,-3613,-15
6.4701,11.545,-3629,-15
6.4751,11.524,-3645,-15
6.4801,11.503,-3661,-7
6.4851,11.481,-3678,-7
6.4901,11.459,-3694,-7
6.4951,11.436,-3710,-15
6.5001,11.413,-3726,-15
6.5051,11.39,-3742,-15
6.5101,11.366,-3758,-15
6.5151,11.341,-3775,-15
6.5201,11.316,-3791,-15
6.5251,11.291,-3807,-15
6.5301,11.265,-3823,-7
6.5351,11.239,-3839,-7
6.5401,11.212,-3856,-7
6.5451,11.185,-3872,-7
6.5501,11.158,-3888,-15
6.5551,11.13,-3904,-15
6.5601,11.101,-3920,-15
6.5651,11.073,-3936,-14
6.5701,11.043,-3952,-14
6.5751,11.014,-3968,-14
6.5801,10.983,-3985,-14
6.5851,10.953,-4001,-15
6.5901,10.922,-4017,-15
6.5951,10.89,-4033,-15
6.6001,10.859,-4049,-19
6.6051,10.826,-4065,-19
6.6101,10.793,-4082,-19
6.6151,10.76,-4098,-19
6.6201,10.727,-4114,-7
6.6251,10.693,-4130,-7
6.6301,10.658,-4146,-7
6.6351,10.623,-4162,-7
6.6401,10.588,-4178,-15
6.6451,10.552,-4194,-15
6.6501,10.516,-4210,-15
6.6551,10.48,-4226,-15
6.6601,10.443,-4242,-15
6.6651,10.406,-4259,-15
6.6701,10.368,-4275,-15
6.6751,10.33,-4291,-15
6.6801,10.291,-4307,-15
6.6851,10.252,-4323,-15
6.6901,10.213,-4339,-15
6.6951,10.173,-4355,-15
6.7001,10.133,-4371,-15
6.7051,10.092,-4387,-15
6.7101,10.051,-4403,-15
6.7151,10.01,-4419,-15
6.7201,9.9679,-4435,-15
6.7251,9.9257,-4451,-15
6.7301,9.8832,-4467,-15
6.7351,9.8402,-4483,-15
6.7401,9.7969,-4499,-15
6.7451,9.7531,-4515,-15
6.7501,9.709,-4531,-15
6.7551,9.6645,-4547,-15
6.7601,9.6196,-4563,-19
6.7651,9.5744,-4579,-19
6.7701,9.5287,-4595,-19
6.7751,9.4827,-4611,-19
6.7801,9.4363,-4627,-15
6.7851,9.3896,-4643,-15
6.7901,9.3424,-4659,-15
6.7951,9.2949,-4675,-15
6.8001,9.2471,-4691,-15
6.8051,9.1988,-4707,-15
6.8101,9.1502,-4723,-15
6.8151,9.1012,-4739,-24
6.8201,9.0519,-4755,-24
6.8251,9.0023,-4770,-24
6.8301,8.9522,-4786,-24
6.8351,8.9018,-4802,-15
6.8401,8.8511,-4818,-15
6.8451,8.8,-4834,-15
6.8501,8.7486,-4850,-15
6.8551,8.6968,-4866,-15
6.8601,8.6447,-4882,-15
6.8651,8.5922,-4897,-15
6.8701,8.5394,-4913,-24
6.8751,8.4863,-4929,-24
6.8801,8.4328,-4945,-24
6.8851,8.379,-4961,-15
6.8901,8.3248,-4976,-15
6.8951,8.2704,-4992,-15
6.9001,8.2156,-5008,-15
6.9051,8.1605,-5024,-15
6.9101,8.105,-5040,-15
6.9151,8.0493,-5055,-15
6.9201,7.9932,-5071,-24
6.9251,7.9368,-5087,-24
6.9301,7.8801,-5103,-24
6.9351,7.8231,-5118,-24
6.9401,7.7657,-5134,-24
6.9451,7.7081,-5150,-24
6.9501,7.6502,-5165,-24
6.9551,7.5919,-5181,-19
6.9601,7.5334,-5197,-19
6.9651,7.4746,-5212,-19
6.9701,7.4154,-5228,-19
6.9751,7.356,-5244,-15
6.9801,7.2963,-5259,-15
6.9851,7.2363,-5275,-15
6.9901,7.176,-5290,-15
6.9951,7.1154,-5306,-15
7.0001,7.0546,-5322,-15
7.0051,6.9934,-5337,-15
7.0101,6.932,-5353,-15
7.0151,6.8703,-5368,-15
7.0201,6.8084,-5384,-15
7.0251,6.7462,-5399,-15
7.0301,6.6837,-5415,-15
7.0351,6.6209,-5430,-15
7.0401,6.5579,-5446,-15
7.0451,6.4946,-5461,-15
7.0501,6.4311,-5476,-15
7.0551,6.3673,-5492,-15
7.0601,6.3033,-5507,-15
7.0651,6.239,-5523,-24
7.0701,6.1745,-5538,-24
7.0751,6.1097,-5554,-24
7.0801,6.0447,-5569,-24
7.0851,5.9795,-5584,-24
7.0901,5.914,-5600,-24
7.0951,5.8482,-5615,-24
7.1001,5.7823,-5630,-28
7.1051,5.7161,-5645,-28
7.1101,5.6497,-5661,-28
7.1151,5.5831,-5676,-24
7.1201,5.5162,-5691,-24
7.1251,5.4492,-5706,-24
7.1301,5.3819,-5722,-24
7.1351,5.3144,-5737,-24
7.1401,5.2467,-5752,-24
7.1451,5.1788,-5767,-24
7.1501,5.1106,-5782,-28
7.1551,5.0423,-5797,-28
7.1601,4.9738,-5812,-28
7.1651,4.9051,-5827,-28
7.1701,4.8362,-5842,-24
7.1751,4.7671,-5857,-24
7.1801,4.6978,-5872,-24
7.1851,4.6283,-5887,-24
7.1901,4.5587,-5902,-24
7.1951,4.4888,-5917,-24
7.2001,4.4188,-5932,-24
7.2051,4.3486,-5947,-28
7.2101,4.2783,-5962,-28
7.2151,4.2078,-5976,-28
7.2201,4.1371,-5991,-28
7.2251,4.0662,-6006,-31
7.2301,3.9952,-6021,-31
7.2351,3.924,-6036,-31
7.2401,3.8527,-6050,-28
7.2451,3.7812,-6065,-28
7.2501,3.7096,-6080,-28
7.2551,3.6378,-6094,-28
7.2601,3.5659,-6109,-28
7.2651,3.4938,-6123,-28
7.2701,3.4216,-6138,-28
7.2751,3.3493,-6152,-28
7.2801,3.2768,-6167,-28
7.2851,3.2042,-6181,-28
7.2901,3.1315,-6196,-28
7.2951,3.0586,-6210,-28
7.3001,2.9857,-6224,-28
7.3051,2.9126,-6239,-28
7.3101,2.8394,-6253,-28
7.3151,2.7661,-6267,-28
7.3201,2.6927,-6282,-28
7.3251,2.6191,-6296,-28
7.3301,2.5455,-6310,-31
7.3351,2.4718,-6324,-31
7.3401,2.3979,-6338,-31
7.3451,2.324,-6352,-28
7.3501,2.25,-6366,-28
7.3551,2.1759,-6380,-28
7.3601,2.1017,-6394,-28
7.3651,2.0274,-6408,-28
7.3701,1.9531,-6422,-28
7.3751,1.8786,-6435,-28
7.3801,1.8041,-6449,-28
7.3851,1.7296,-6463,-15
7.3901,1.6549,-6476,-15
7.3951,1.5802,-6490,-15
7.4001,1.5054,-6504,-28
7.4051,1.4306,-6517,-28
7.4101,1.3557,-6531,-28
7.4151,1.2808,-6544,-28
7.4201,1.2058,-6557,-24
7.4251,1.1307,-6571,-24
7.4301,1.0557,-6584,-24
7.4351,0.98055,-6597,-24
7.4401,0.90537,-6610,-24
7.4451,0.83018,-6624,-24
7.4501,0.75494,-6637,-24
7.4551,0.67968,-6650,-14
7.4601,0.60439,-6662,-14
7.4651,0.52907,-6675,-14
7.4701,0.45374,-6688,-15
7.4751,0.37839,-6701,-15
7.4801,0.30302,-6714,-15
7.4851,0.22764,-6726,-15
7.4901,0.15226,-6739,-7
7.4951,0.076858,-6752,-7
7.5001,0.0014646,-6764,-7
7.5051,-0.073929,-6776,-1
7.5101,-0.14933,-6789,-1
7.5151,-0.22471,-6801,-1
7.5201,-0.30009,-6813,-1
7.5251,-0.37547,-6826,35
7.5301,-0.45081,-6838,35
7.5351,-0.52616,-6850,35
7.5401,-0.60147,-6862,63
7.5451,-0.67675,-6874,63
7.5501,-0.75202,-6885,63
7.5551,-0.82725,-6897,63
7.5601,-0.90245,-6908,99
7.5651,-0.97763,-6920,99
7.5701,-1.0527,-6931,99
7.5751,-1.1278,-6942,99
7.5801,-1.2029,-6953,127
7.5851,-1.2779,-6964,127
7.5901,-1.3528,-6975,127
7.5951,-1.4277,-6986,143
7.6001,-1.5025,-6996,143
7.6051,-1.5773,-7006,143
7.6101,-1.652,-7016,143
7.6151,-1.7267,-7026,167
7.6201,-1.8013,-7036,167
7.6251,-1.8758,-7046,167
7.6301,-1.9502,-7055,172
7.6351,-2.0245,-7064,172
7.6401,-2.0988,-7073,172
7.6451,-2.173,-7082,172
7.6501,-2.2471,-7090,192
7.6551,-2.3211,-7098,192
7.6601,-2.3951,-7106,192
7.6651,-2.4689,-7114,206
7.6701,-2.5426,-7121,206
7.6751,-2.6163,-7128,206
7.6801,-2.6898,-7135,206
7.6851,-2.7632,-7142,216
7.6901,-2.8365,-7148,216
7.6951,-2.9098,-7154,216
7.7001,-2.9828,-7160,220
7.7051,-3.0558,-7166,220
7.7101,-3.1287,-7171,220
7.7151,-3.2014,-7176,220
7.7201,-3.274,-7180,227
7.7251,-3.3465,-7184,227
7.7301,-3.4188,-7188,227
7.7351,-3.491,-7192,231
7.7401,-3.5631,-7195,231
7.7451,-3.635,-7198,231
7.7501,-3.7068,-7200,231
7.7551,-3.7784,-7202,280
7.7601,-3.8499,-7204,280
7.7651,-3.9212,-7206,280
7.7701,-3.9924,-7208,280
7.7751,-4.0635,-7208,207
7.7801,-4.1343,-7209,207
7.7851,-4.205,-7209,207
7.7901,-4.2756,-7210,231
7.7951,-4.3459,-7209,231
7.8001,-4.4161,-7209,231
7.8051,-4.4861,-7208,231
7.8101,-4.556,-7207,184
7.8151,-4.6256,-7206,184
7.8201,-4.6951,-7204,184
7.8251,-4.7644,-7202,184
7.8301,-4.8335,-7200,184
7.8351,-4.9024,-7198,184
7.8401,-4.9711,-7195,184
7.8451,-5.0397,-7192,224
7.8501,-5.108,-7189,224
7.8551,-5.1761,-7186,224
7.8601,-5.244,-7182,127
7.8651,-5.3118,-7178,127
7.8701,-5.3793,-7174,127
7.8751,-5.4466,-7169,127
7.8801,-5.5136,-7164,127
7.8851,-5.5805,-7160,127
7.8901,-5.6471,-7154,127
7.8951,-5.7135,-7149,120
7.9001,-5.7797,-7143,120
7.9051,-5.8457,-7137,120
7.9101,-5.9114,-7131,120
7.9151,-5.9769,-7124,167
7.9201,-6.0422,-7118,167
7.9251,-6.1072,-7111,167
7.9301,-6.172,-7104,120
7.9351,-6.2365,-7097,120
7.9401,-6.3008,-7089,120
7.9451,-6.3649,-7081,120
7.9501,-6.4286,-7074,120
7.9551,-6.4922,-7066,120
7.9601,-6.5555,-7057,120
7.9651,-6.6185,-7049,120
7.9701,-6.6812,-7040,112
7.9751,-6.7438,-7031,112
7.9801,-6.806,-7022,112
7.9851,-6.8679,-7013,88
7.9901,-6.9296,-7004,88
7.9951,-6.9911,-6994,88
8.0001,-7.0522,-6984,88
8.0051,-7.1131,-6974,88
8.0101,-7.1736,-6964,88
8.0151,-7.2339,-6954,88
8.0201,-7.294,-6944,71
8.0251,-7.3537,-6934,71
8.0301,-7.4131,-6923,71
8.0351,-7.4723,-6912,71
8.0401,-7.5311,-6902,63
8.0451,-7.5897,-6890,63
8.0501,-7.6479,-6879,63
8.0551,-7.7059,-6868,60
8.0601,-7.7635,-6857,60
8.0651,-7.8209,-6845,60
8.0701,-7.8779,-6834,60
8.0751,-7.9346,-6822,56
8.0801,-7.991,-6810,56
8.0851,-8.0471,-6798,56
8.0901,-8.1029,-6786,62
8.0951,-8.1583,-6774,62
8.1001,-8.2135,-6762,62
8.1051,-8.2683,-6750,62
8.1101,-8.3227,-6737,48
8.1151,-8.3769,-6725,48
8.1201,-8.4307,-6712,48
8.1251,-8.4842,-6700,49
8.1301,-8.5374,-6687,49
8.1351,-8.5902,-6674,49
8.1401,-8.6426,-6661,49
8.1451,-8.6948,-6648,39
8.1501,-8.7466,-6635,39
8.1551,-8.798,-6622,39
8.1601,-8.8491,-6609,39
8.1651,-8.8999,-6596,48
8.1701,-8.9503,-6582,48
8.1751,-9.0003,-6569,48
8.1801,-9.05,-6555,39
8.1851,-9.0993,-6542,39
8.1901,-9.1483,-6528,39
8.1951,-9.1969,-6515,39
8.2001,-9.2452,-6501,39
8.2051,-9.2931,-6487,39
8.2101,-9.3406,-6473,39
8.2151,-9.3877,-6460,15
8.2201,-9.4345,-6446,15
8.2251,-9.4809,-6432,15
8.2301,-9.527,-6418,15
8.2351,-9.5726,-6404,31
8.2401,-9.6179,-6390,31
8.2451,-9.6628,-6376,31
8.2501,-9.7073,-6362,30
8.2551,-9.7514,-6348,30
8.2601,-9.7952,-6334,30
8.2651,-9.8385,-6319,30
8.2701,-9.8815,-6305,31
8.2751,-9.9241,-6291,31
8.2801,-9.9663,-6276,31
8.2851,-10.008,-6262,28
8.2901,-10.049,-6248,28
8.2951,-10.09,-6233,28
8.3001,-10.131,-6219,28
8.3051,-10.171,-6204,24
8.3101,-10.211,-6190,24
8.3151,-10.251,-6175,24
8.3201,-10.29,-6161,24
8.3251,-10.328,-6146,24
8.3301,-10.366,-6132,24
8.3351,-10.404,-6117,24
8.3401,-10.441,-6102,15
8.3451,-10.478,-6088,15
8.3501,-10.515,-6073,15
8.3551,-10.551,-6058,15
8.3601,-10.587,-6043,24
8.3651,-10.622,-6028,24
8.3701,-10.657,-6014,24
8.3751,-10.691,-5999,24
8.3801,-10.725,-5984,24
8.3851,-10.759,-5969,24
8.3901,-10.792,-5954,24
8.3951,-10.825,-5939,24
8.4001,-10.857,-5924,24
8.4051,-10.889,-5909,24
8.4101,-10.921,-5894,19
8.4151,-10.952,-5880,19
8.4201,-10.982,-5864,19
8.4251,-11.012,-5850,19
8.4301,-11.042,-5834,24
8.4351,-11.071,-5819,24
8.4401,-11.1,-5804,24
8.4451,-11.129,-5789,15
8.4501,-11.157,-5774,15
8.4551,-11.184,-5759,15
8.4601,-11.211,-5744,15
8.4651,-11.238,-5729,24
8.4701,-11.264,-5714,24
8.4751,-11.29,-5698,24
8.4801,-11.315,-5683,15
8.4851,-11.34,-5668,15
8.4901,-11.365,-5653,15
8.4951,-11.389,-5638,15
8.5001,-11.412,-5622,15
8.5051,-11.435,-5607,15
8.5101,-11.458,-5592,15
8.5151,-11.48,-5577,15
8.5201,-11.502,-5562,15
8.5251,-11.523,-5546,15
8.5301,-11.544,-5531,15
8.5351,-11.564,-5516,15
8.5401,-11.584,-5500,15
8.5451,-11.604,-5485,15
8.5501,-11.623,-5470,15
8.5551,-11.641,-5454,14
8.5601,-11.659,-5439,14
8.5651,-11.677,-5424,14
8.5701,-11.694,-5408,15
8.5751,-11.711,-5393,15
8.5801,-11.727,-5378,15
8.5851,-11.743,-5362,15
8.5901,-11.758,-5347,7
8.5951,-11.773,-5332,7
8.6001,-11.787,-5316,7
8.6051,-11.801,-5301,15
8.6101,-11.814,-5285,15
8.6151,-11.827,-5270,15
8.6201,-11.84,-5254,15
8.6251,-11.852,-5239,7
8.6301,-11.864,-5224,7
8.6351,-11.875,-5208,7
8.6402,-11.885,-5193,15
8.6452,-11.895,-5177,15
8.6502,-11.905,-5162,15
8.6552,-11.914,-5146,15
8.6602,-11.923,-5131,14
8.6652,-11.931,-5115,14
8.6702,-11.939,-5100,14
8.6752,-11.947,-5084,15
8.6802,-11.953,-5068,15
8.6852,-11.96,-5053,15
8.6902,-11.966,-5037,15
8.6952,-11.971,-5022,15
8.7002,-11.976,-5006,15
8.7052,-11.981,-4991,15
8.7102,-11.985,-4975,15
8.7152,-11.988,-4959,15
8.7202,-11.991,-4944,15
8.7252,-11.994,-4928,15
8.7302,-11.996,-4913,7
8.7352,-11.998,-4897,7
8.7402,-11.999,-4881,7
8.7452,-12,-4866,7
8.7502,-12,-4850,14
8.7552,-12,-4834,14
8.7602,-11.999,-4819,14
8.7652,-11.998,-4803,7
8.7702,-11.996,-4787,7
8.7752,-11.994,-4772,7
8.7802,-11.992,-4756,7
