Time(s), V(V),Encoder,ADC
4.7601,-1.8916,11214,56
4.7651,-1.9608,11222,56
4.7701,-2.031,11232,56
4.7751,-2.1022,11240,62
4.7801,-2.1743,11250,62
4.7851,-2.2474,11258,62
4.7901,-2.3214,11268,62
4.7951,-2.3963,11276,60
4.8001,-2.4721,11286,60
4.8051,-2.5487,11294,60
4.8101,-2.6263,11304,63
4.8151,-2.7046,11313,63
4.8201,-2.7838,11322,63
4.8251,-2.8637,11331,63
4.8301,-2.9445,11340,63
4.8351,-3.0259,11349,63
4.8401,-3.1082,11358,63
4.8451,-3.1911,11367,71
4.8501,-3.2747,11376,71
4.8551,-3.359,11386,71
4.8601,-3.444,11395,71
4.8651,-3.5295,11404,76
4.8701,-3.6157,11414,76
4.8751,-3.7025,11423,76
4.8801,-3.7899,11432,79
4.8851,-3.8777,11442,79
4.8901,-3.9662,11452,79
4.8951,-4.0551,11461,79
4.9001,-4.1445,11471,63
4.9051,-4.2343,11481,63
4.9101,-4.3246,11490,63
4.9151,-4.4153,11500,63
4.9201,-4.5064,11510,71
4.9251,-4.5979,11520,71
4.9301,-4.6897,11530,71
4.9351,-4.7818,11540,63
4.9401,-4.8742,11551,63
4.9451,-4.9669,11561,63
4.9501,-5.0599,11571,63
4.9551,-5.1531,11582,63
4.9601,-5.2465,11592,63
4.9651,-5.3401,11603,63
4.9701,-5.4338,11614,63
4.9751,-5.5277,11624,63
4.9801,-5.6217,11635,63
4.9851,-5.7158,11646,63
4.9901,-5.81,11657,76
4.9951,-5.9042,11668,76
5.0001,-5.9985,11679,76
5.0051,-6.0927,11690,63
5.0101,-6.1869,11702,63
5.0151,-6.2811,11713,63
5.0201,-6.3752,11724,63
5.0251,-6.4692,11736,60
5.0301,-6.5631,11748,60
5.0351,-6.6569,11759,60
5.0401,-6.7505,11771,63
5.0451,-6.8439,11783,63
5.0501,-6.9371,11795,63
5.0551,-7.0301,11807,63
5.0601,-7.1228,11819,56
5.0651,-7.2152,11831,56
5.0701,-7.3074,11844,56
5.0751,-7.3992,11856,48
5.0801,-7.4907,11868,48
5.0851,-7.5818,11881,48
5.0901,-7.6725,11893,48
5.0951,-7.7628,11906,48
5.1001,-7.8526,11919,48
5.1051,-7.9421,11932,48
5.1101,-8.031,11945,48
5.1151,-8.1194,11958,56
5.1201,-8.2073,11971,56
5.1251,-8.2947,11984,56
5.1301,-8.3815,11997,39
5.1351,-8.4677,12010,39
5.1401,-8.5533,12024,39
5.1451,-8.6383,12037,39
5.1501,-8.7226,12051,31
5.1551,-8.8062,12064,31
5.1601,-8.8892,12078,31
5.1651,-8.9714,12091,31
5.1701,-9.0529,12105,31
5.1751,-9.1337,12119,31
5.1801,-9.2137,12132,31
5.1851,-9.2928,12146,31
5.1901,-9.3712,12160,31
5.1951,-9.4488,12174,31
5.2001,-9.5255,12188,31
5.2051,-9.6013,12202,31
5.2101,-9.6762,12216,31
5.2151,-9.7502,12231,31
5.2201,-9.8233,12245,30
5.2251,-9.8955,12259,30
5.2301,-9.9667,12274,30
5.2351,-10.037,12288,31
5.2401,-10.106,12302,31
5.2451,-10.174,12317,31
5.2501,-10.242,12331,31
5.2551,-10.308,12346,28
5.2601,-10.373,12360,28
5.2651,-10.437,12375,28
5.2701,-10.5,12389,30
5.2751,-10.561,12404,30
5.2801,-10.622,12419,30
5.2851,-10.682,12434,30
5.2901,-10.74,12448,24
5.2951,-10.797,12463,24
5.3001,-10.853,12478,24
5.3051,-10.908,12493,24
5.3101,-10.962,12508,24
5.3151,-11.014,12523,24
5.3201,-11.065,12538,24
5.3251,-11.115,12553,28
5.3301,-11.164,12568,28
5.3351,-11.211,12583,28
5.3401,-11.257,12598,28
5.3451,-11.302,12613,15
5.3501,-11.345,12628,15
5.3551,-11.387,12644,15
5.3601,-11.428,12659,19
5.3651,-11.468,12674,19
5.3701,-11.506,12689,19
5.3751,-11.543,12705,19
5.3801,-11.578,12720,15
5.3851,-11.612,12735,15
5.3901,-11.645,12751,15
5.3951,-11.676,12766,24
5.4001,-11.706,12782,24
5.4051,-11.734,12797,24
5.4101,-11.761,12812,24
5.4151,-11.787,12828,15
5.4201,-11.811,12843,15
5.4251,-11.834,12859,15
5.4301,-11.855,12874,15
5.4351,-11.875,12890,15
5.4401,-11.893,12905,15
5.4451,-11.91,12921,15
5.4501,-11.926,12936,15
5.4551,-11.94,12952,15
5.4601,-11.952,12968,15
5.4651,-11.964,12983,15
5.4701,-11.973,12999,15
5.4751,-11.981,13014,15
5.4801,-11.988,13030,15
5.4851,-11.993,13046,15
5.4901,-11.997,13061,15
5.4951,-11.999,13077,15
5.5001,-12,13092,15
5.5051,-11.999,13108,15
5.5101,-11.997,13124,15
5.5151,-11.993,13140,15
5.5201,-11.988,13155,15
5.5251,-11.982,13171,15
5.5301,-11.974,13187,15
5.5351,-11.964,13202,15
5.5401,-11.953,13218,14
5.5451,-11.94,13234,14
5.5501,-11.926,13250,14
5.5551,-11.911,13266,14
5.5601,-11.894,13281,14
5.5651,-11.876,13297,14
5.5701,-11.856,13313,14
5.5751,-11.835,13329,19
5.5801,-11.812,13345,19
5.5851,-11.788,13360,19
5.5901,-11.762,13376,15
5.5951,-11.735,13392,15
5.6001,-11.707,13408,15
5.6051,-11.677,13424,15
5.6101,-11.646,13440,12
5.6151,-11.613,13455,12
5.6201,-11.579,13471,12
5.6251,-11.544,13487,15
5.6301,-11.507,13503,15
5.6351,-11.469,13519,15
5.6401,-11.43,13534,15
5.6451,-11.389,13550,14
5.6501,-11.347,13566,14
5.6551,-11.303,13582,14
5.6601,-11.259,13598,14
5.6651,-11.213,13613,14
5.6701,-11.165,13629,14
5.6751,-11.117,13645,14
5.6801,-11.067,13661,7
5.6851,-11.016,13676,7
5.6901,-10.963,13692,7
5.6951,-10.91,13708,7
5.7001,-10.855,13724,19
5.7051,-10.799,13740,19
5.7101,-10.742,13755,19
5.7151,-10.684,13771,15
5.7201,-10.624,13787,15
5.7251,-10.563,13803,15
5.7301,-10.502,13818,15
5.7351,-10.439,13834,14
5.7401,-10.375,13850,14
5.7451,-10.31,13866,14
5.7501,-10.244,13881,14
5.7551,-10.177,13897,14
5.7601,-10.108,13913,14
5.7651,-10.039,13929,14
5.7701,-9.9691,13944,15
5.7751,-9.8979,13960,15
5.7801,-9.8258,13976,15
5.7851,-9.7527,13992,15
5.7901,-9.6787,14007,15
5.7951,-9.6038,14023,15
5.8001,-9.528,14039,15
5.8051,-9.4514,14054,7
5.8101,-9.3738,14070,7
5.8151,-9.2955,14086,7
5.8201,-9.2163,14101,15
5.8251,-9.1364,14117,15
5.8301,-9.0556,14133,15
5.8351,-8.9742,14148,15
5.8401,-8.8919,14164,14
5.8451,-8.809,14180,14
5.8501,-8.7254,14195,14
5.8551,-8.6411,14211,15
5.8601,-8.5561,14226,15
5.8651,-8.4706,14242,15
5.8701,-8.3844,14258,15
5.8751,-8.2976,14273,15
5.8801,-8.2103,14289,15
5.8851,-8.1224,14304,15
5.8901,-8.034,14320,15
5.8951,-7.945,14335,15
5.9001,-7.8557,14351,15
5.9051,-7.7658,14366,15
5.9101,-7.6755,14382,15
5.9151,-7.5848,14397,15
5.9201,-7.4937,14413,15
5.9251,-7.4023,14428,15
5.9301,-7.3105,14444,15
5.9351,-7.2183,14459,15
5.9401,-7.1259,14475,15
5.9451,-7.0332,14490,15
5.9501,-6.9402,14505,15
5.9551,-6.847,14521,15
5.9601,-6.7536,14536,15
5.9651,-6.66,14552,15
5.9701,-6.5663,14567,15
5.9751,-6.4724,14582,15
5.9801,-6.3784,14598,15
5.9851,-6.2843,14613,15
5.9901,-6.1901,14628,15
5.9951,-6.0959,14643,15
6.0001,-6.0016,14659,15
6.0051,-5.9074,14674,15
6.0101,-5.8132,14689,15
6.0151,-5.719,14704,24
6.0201,-5.6249,14719,24
6.0251,-5.5309,14734,24
6.0301,-5.437,14750,24
6.0351,-5.3432,14765,15
6.0401,-5.2496,14780,15
6.0451,-5.1562,14795,15
6.0501,-5.063,14810,19
6.0551,-4.9701,14825,19
6.0601,-4.8773,14840,19
6.0651,-4.7849,14855,19
6.0701,-4.6928,14870,15
6.0751,-4.6009,14885,15
6.0801,-4.5095,14900,15
6.0851,-4.4184,14915,15
6.0901,-4.3276,14930,30
6.0951,-4.2373,14944,30
6.1001,-4.1475,14959,30
6.1051,-4.0581,14974,24
6.1101,-3.9691,14989,24
6.1151,-3.8807,15004,24
6.1201,-3.7928,15018,24
6.1251,-3.7054,15033,24
6.1301,-3.6186,15048,24
6.1351,-3.5324,15062,24
6.1401,-3.4468,15077,28
6.1451,-3.3619,15091,28
6.1501,-3.2775,15106,28
6.1551,-3.1939,15120,28
6.1601,-3.1109,15135,28
6.1651,-3.0287,15149,28
6.1701,-2.9472,15164,28
6.1751,-2.8664,15178,28
6.1801,-2.7864,15192,28
6.1851,-2.7073,15207,28
6.1901,-2.6289,15221,28
6.1951,-2.5513,15235,24
6.2001,-2.4746,15249,24
6.2051,-2.3988,15264,24
6.2101,-2.3239,15278,24
6.2151,-2.2499,15292,24
6.2201,-2.1767,15306,24
6.2251,-2.1046,15320,24
6.2301,-2.0334,15334,28
6.2351,-1.9632,15348,28
6.2401,-1.8939,15362,28
6.2451,-1.8257,15375,28
6.2501,-1.7585,15389,24
6.2551,-1.6924,15403,24
6.2601,-1.6273,15417,24
6.2651,-1.5633,15430,15
6.2701,-1.5004,15444,15
6.2751,-1.4387,15458,15
6.2801,-1.378,15471,15
6.2851,-1.3185,15484,24
6.2901,-1.2601,15498,24
6.2951,-1.2029,15511,24
6.3001,-1.1469,15525,19
6.3051,-1.0921,15538,19
6.3101,-1.0385,15551,19
6.3151,-0.98608,15564,19
6.3201,-0.93494,15578,15
6.3251,-0.88504,15591,15
6.3301,-0.83641,15604,15
6.3351,-0.78905,15617,15
6.3401,-0.74298,15630,15
6.3451,-0.6982,15643,15
6.3501,-0.65473,15656,15
6.3551,-0.61258,15668,15
6.3601,-0.57176,15681,15
6.3651,-0.53228,15694,15
6.3701,-0.49414,15706,15
6.3751,-0.45737,15719,15
6.3801,-0.42196,15732,15
6.3851,-0.38794,15744,15
6.3901,-0.35529,15756,7
6.3951,-0.32404,15769,7
6.4001,-0.29418,15781,7
6.4051,-0.26574,15794,7
6.4101,-0.23871,15806,7
6.4151,-0.2131,15818,7
6.4201,-0.18892,15830,7
6.4251,-0.16618,15842,7
6.4301,-0.14487,15854,7
6.4351,-0.12501,15866,7
6.4401,-0.1066,15878,7
6.4451,-0.089636,15890,1
6.4501,-0.074137,15902,1
6.4551,-0.060099,15913,1
6.4601,-0.047525,15925,1
6.4651,-0.036422,15937,1
6.4701,-0.026789,15948,1
6.4751,-0.01863,15960,1
6.4801,-0.011947,15971,0
6.4851,-0.0067415,15983,0
6.4901,-0.0030146,15994,0
6.4951,-0.00076723,16006,0
6.5001,-4.7684e-07,16017,0
6.5051,-0.00071383,16028,0
6.5101,-0.0029073,16039,0
6.5151,-0.0065813,16050,-1
6.5201,-0.011733,16061,-1
6.5251,-0.018363,16072,-1
6.5301,-0.026468,16083,0
6.5351,-0.036047,16094,0
6.5401,-0.047097,16105,0
6.5451,-0.059616,16116,0
6.5501,-0.073603,16127,1
6.5551,-0.089049,16137,1
6.5601,-0.10596,16148,1
6.5651,-0.12432,16158,1
6.5701,-0.14413,16169,1
6.5751,-0.16538,16180,1
6.5801,-0.18807,16190,1
6.5851,-0.2122,16200,7
6.5901,-0.23776,16211,7
6.5951,-0.26474,16221,7
6.6001,-0.29313,16231,7
6.6051,-0.32293,16242,7
6.6101,-0.35413,16252,7
6.6151,-0.38673,16262,7
6.6201,-0.42071,16272,12
6.6251,-0.45606,16282,12
6.6301,-0.49279,16292,12
6.6351,-0.53087,16302,12
6.6401,-0.5703,16312,28
6.6451,-0.61107,16321,28
6.6501,-0.65318,16331,28
6.6551,-0.6966,16341,19
6.6601,-0.74133,16350,19
6.6651,-0.78735,16360,19
6.6701,-0.83467,16370,19
6.6751,-0.88326,16379,31
6.6801,-0.9331,16389,31
6.6851,-0.98421,16398,31
6.6901,-1.0365,16408,44
6.6951,-1.0901,16417,44
6.7001,-1.1449,16426,44
6.7051,-1.2009,16436,44
6.7101,-1.258,16445,39
6.7151,-1.3163,16454,39
6.7201,-1.3758,16464,39
6.7251,-1.4364,16473,56
6.7301,-1.4982,16482,56
6.7351,-1.561,16491,56
6.7401,-1.625,16500,56
6.7451,-1.69,16510,49
6.7501,-1.7561,16519,49
6.7551,-1.8233,16528,49
6.7601,-1.8914,16537,49
6.7651,-1.9606,16546,49
6.7701,-2.0308,16555,49
6.7751,-2.102,16564,49
6.7801,-2.1741,16573,56
6.7851,-2.2472,16582,56
6.7901,-2.3212,16591,56
6.7951,-2.3961,16600,60
6.8001,-2.4719,16609,60
6.8051,-2.5485,16618,60
6.8101,-2.6261,16628,60
6.8151,-2.7044,16637,88
6.8201,-2.7836,16646,88
6.8251,-2.8635,16655,88
6.8301,-2.9443,16664,88
6.8351,-3.0257,16673,78
6.8401,-3.1079,16683,78
6.8451,-3.1909,16692,78
6.8501,-3.2745,16701,71
6.8551,-3.3588,16710,71
6.8601,-3.4437,16720,71
6.8651,-3.5293,16729,71
6.8701,-3.6155,16739,79
6.8751,-3.7023,16748,79
6.8801,-3.7896,16758,79
6.8851,-3.8775,16767,96
6.8901,-3.9659,16777,96
6.8951,-4.0548,16787,96
6.9001,-4.1442,16796,96
6.9051,-4.2341,16806,63
6.9101,-4.3244,16816,63
6.9151,-4.4151,16826,63
6.9201,-4.5062,16836,63
6.9251,-4.5976,16846,63
6.9301,-4.6894,16856,63
6.9351,-4.7816,16866,63
6.9401,-4.874,16877,79
6.9451,-4.9667,16887,79
6.9501,-5.0596,16897,79
6.9551,-5.1528,16908,79
6.9601,-5.2462,16918,79
6.9651,-5.3398,16929,79
6.9701,-5.4336,16940,79
6.9751,-5.5275,16951,63
6.9801,-5.6215,16961,63
6.9851,-5.7156,16972,63
6.9901,-5.8098,16983,63
6.9951,-5.904,16995,63
7.0001,-5.9982,17006,63
7.0051,-6.0925,17017,63
7.0101,-6.1867,17028,63
7.0151,-6.2809,17040,63
7.0201,-6.375,17051,63
7.0251,-6.469,17063,63
7.0301,-6.5629,17074,62
7.0351,-6.6566,17086,62
7.0401,-6.7502,17098,62
7.0451,-6.8437,17110,48
7.0501,-6.9369,17122,48
7.0551,-7.0298,17134,48
7.0601,-7.1225,17146,48
7.0651,-7.215,17159,60
7.0701,-7.3071,17171,60
7.0751,-7.3989,17183,60
7.0801,-7.4904,17196,56
7.0851,-7.5815,17208,56
7.0901,-7.6722,17221,56
7.0951,-7.7625,17234,56
7.1001,-7.8524,17246,60
7.1051,-7.9418,17259,60
7.1101,-8.0307,17272,60
7.1151,-8.1192,17285,39
7.1201,-8.2071,17298,39
7.1251,-8.2945,17312,39
7.1301,-8.3812,17325,39
7.1351,-8.4675,17338,39
7.1401,-8.5531,17351,39
7.1451,-8.638,17365,39
7.1501,-8.7224,17378,31
7.1551,-8.806,17392,31
7.1601,-8.889,17406,31
7.1651,-8.9712,17419,31
7.1701,-9.0527,17433,31
7.1751,-9.1335,17447,31
7.1801,-9.2135,17460,31
7.1851,-9.2926,17474,28
7.1901,-9.371,17488,28
7.1951,-9.4486,17502,28
7.2001,-9.5253,17516,28
7.2051,-9.6011,17530,30
7.2101,-9.676,17544,30
7.2151,-9.7501,17559,30
7.2201,-9.8232,17573,30
7.2251,-9.8953,17587,31
7.2301,-9.9665,17601,31
7.2351,-10.037,17616,31
7.2401,-10.106,17630,30
7.2451,-10.174,17644,30
7.2501,-10.241,17659,30
7.2551,-10.308,17674,30
7.2601,-10.373,17688,28
7.2651,-10.437,17703,28
7.2701,-10.499,17717,28
7.2751,-10.561,17732,28
7.2801,-10.622,17747,28
7.2851,-10.681,17761,28
7.2901,-10.74,17776,28
7.2951,-10.797,17791,24
7.3001,-10.853,17806,24
7.3051,-10.908,17821,24
7.3101,-10.961,17836,24
7.3151,-11.014,17851,24
7.3201,-11.065,17866,24
7.3251,-11.115,17881,24
7.3301,-11.164,17896,31
7.3351,-11.211,17911,31
7.3401,-11.257,17926,31
7.3451,-11.302,17941,15
7.3501,-11.345,17956,15
7.3551,-11.387,17971,15
7.3601,-11.428,17987,15
7.3651,-11.468,18002,15
7.3701,-11.506,18017,15
7.3751,-11.543,18032,15
7.3801,-11.578,18048,15
7.3851,-11.612,18063,15
7.3901,-11.645,18078,15
7.3951,-11.676,18094,15
7.4001,-11.706,18109,24
7.4051,-11.734,18125,24
7.4101,-11.761,18140,24
7.4151,-11.787,18156,24
7.4201,-11.811,18171,15
7.4251,-11.834,18186,15
7.4301,-11.855,18202,15
7.4351,-11.875,18217,15
7.4401,-11.893,18233,15
7.4451,-11.91,18248,15
7.4501,-11.926,18264,15
7.4551,-11.94,18280,15
7.4601,-11.952,18295,15
7.4651,-11.964,18311,15
7.4701,-11.973,18326,24
7.4751,-11.981,18342,24
7.4801,-11.988,18358,24
7.4851,-11.993,18373,24
7.4901,-11.997,18389,15
7.4951,-11.999,18404,15
7.5001,-12,18420,15
7.5051,-11.999,18436,15
7.5101,-11.997,18452,15
7.5151,-11.993,18467,15
7.5201,-11.988,18483,15
7.5251,-11.982,18499,14
7.5301,-11.974,18515,14
7.5351,-11.964,18530,14
7.5401,-11.953,18546,12
7.5451,-11.94,18562,12
7.5501,-11.926,18578,12
7.5551,-11.911,18594,12
7.5601,-11.894,18609,15
7.5651,-11.876,18625,15
7.5701,-11.856,18641,15
7.5751,-11.835,18657,15
7.5801,-11.812,18672,15
7.5851,-11.788,18688,15
7.5901,-11.762,18704,15
7.5951,-11.735,18720,12
7.6001,-11.707,18736,12
7.6051,-11.677,18752,12
7.6101,-11.646,18767,12
7.6151,-11.613,18783,14
7.6201,-11.579,18799,14
7.6251,-11.544,18815,14
7.6301,-11.507,18831,24
7.6351,-11.469,18846,24
7.6401,-11.43,18862,24
7.6451,-11.389,18878,24
7.6501,-11.347,18894,15
7.6551,-11.303,18910,15
7.6601,-11.259,18925,15
7.6651,-11.213,18941,12
7.6701,-11.165,18957,12
7.6751,-11.117,18973,12
7.6801,-11.067,18989,12
7.6851,-11.016,19004,15
7.6901,-10.964,19020,15
7.6951,-10.91,19036,15
7.7001,-10.855,19052,15
7.7051,-10.799,19068,15
7.7101,-10.742,19083,15
7.7151,-10.684,19099,15
7.7201,-10.624,19115,14
7.7251,-10.564,19130,14
7.7301,-10.502,19146,14
7.7351,-10.439,19162,12
7.7401,-10.375,19178,12
7.7451,-10.31,19194,12
7.7501,-10.244,19209,12
7.7551,-10.177,19225,15
7.7601,-10.109,19241,15
7.7651,-10.039,19256,15
7.7701,-9.9693,19272,24
7.7751,-9.8981,19288,24
7.7801,-9.826,19304,24
7.7851,-9.7529,19319,24
7.7901,-9.6789,19335,15
7.7951,-9.604,19351,15
7.8001,-9.5282,19366,15
7.8051,-9.4516,19388,15
7.8101,-9.3741,19404,15
7.8151,-9.2957,19420,15
7.8201,-9.2165,19435,15
7.8251,-9.1366,19451,14
7.8301,-9.0559,19466,14
7.8351,-8.9744,19482,14
7.8401,-8.8922,19498,15
7.8451,-8.8092,19513,15
7.8501,-8.7256,19529,15
7.8551,-8.6413,19545,15
7.8601,-8.5564,19560,15
7.8651,-8.4708,19576,15
7.8701,-8.3846,19591,15
7.8751,-8.2978,19607,15
7.8801,-8.2105,19622,15
7.8851,-8.1226,19638,15
7.8901,-8.0342,19654,15
7.8951,-7.9453,19669,15
7.9001,-7.8559,19684,15
7.9051,-7.766,19700,15
7.9101,-7.6758,19716,17
7.9151,-7.5851,19731,17
7.9201,-7.494,19746,17
7.9251,-7.4025,19762,17
7.9301,-7.3107,19777,15
7.9351,-7.2186,19793,15
7.9401,-7.1261,19808,15
7.9451,-7.0334,19824,15
7.9501,-6.9405,19839,15
7.9551,-6.8473,19854,15
7.9601,-6.7539,19870,15
7.9651,-6.6603,19885,15
7.9701,-6.5665,19900,15
7.9751,-6.4726,19916,15
7.9801,-6.3786,19931,15
7.9851,-6.2845,19946,15
7.9901,-6.1904,19961,15
7.9951,-6.0961,19977,15
8.0001,-6.0019,19992,15
8.0051,-5.9077,20007,15
8.0101,-5.8134,20022,15
8.0151,-5.7193,20037,15
8.0201,-5.6251,20052,17
8.0251,-5.5311,20068,17
8.0301,-5.4372,20083,17
8.0351,-5.3435,20098,19
8.0401,-5.2499,20113,19
8.0451,-5.1565,20128,19
8.0501,-5.0633,20143,19
8.0551,-4.9703,20158,28
8.0601,-4.8776,20173,28
8.0651,-4.7851,20188,28
8.0701,-4.693,20203,15
8.0751,-4.6012,20218,15
8.0801,-4.5097,20233,15
8.0851,-4.4186,20248,15
8.0901,-4.3279,20262,24
8.0951,-4.2376,20277,24
8.1001,-4.1477,20292,24
8.1051,-4.0583,20307,24
8.1101,-3.9694,20322,24
8.1151,-3.8809,20336,24
8.1201,-3.793,20351,24
8.1251,-3.7057,20366,24
8.1301,-3.6189,20380,24
8.1351,-3.5327,20395,24
8.1401,-3.4471,20409,24
8.1451,-3.3621,20424,24
8.1501,-3.2778,20438,24
8.1551,-3.1941,20453,24
8.1601,-3.1112,20467,24
8.1651,-3.0289,20482,24
8.1701,-2.9474,20496,24
8.1751,-2.8666,20511,24
8.1801,-2.7867,20525,24
8.1851,-2.7075,20539,24
8.1901,-2.6291,20554,24
8.1951,-2.5515,20568,24
8.2001,-2.4748,20582,24
8.2051,-2.399,20596,24
8.2101,-2.3241,20610,24
8.2151,-2.25,20624,28
8.2201,-2.1769,20638,28
8.2251,-2.1048,20652,28
8.2301,-2.0336,20666,15
8.2351,-1.9633,20680,15
8.2401,-1.8941,20694,15
8.2451,-1.8259,20708,15
8.2501,-1.7587,20721,24
8.2551,-1.6926,20735,24
8.2601,-1.6275,20749,24
8.2651,-1.5635,20762,31
8.2701,-1.5006,20776,31
8.2751,-1.4388,20789,31
8.2801,-1.3781,20803,31
8.2851,-1.3186,20816,24
8.2901,-1.2603,20830,24
8.2951,-1.2031,20843,24
8.3001,-1.147,20856,19
8.3051,-1.0922,20870,19
8.3101,-1.0386,20883,19
8.3151,-0.98622,20896,19
8.3201,-0.93507,20909,24
8.3251,-0.88517,20922,24
8.3301,-0.83653,20935,24
8.3351,-0.78917,20948,24
8.3401,-0.74309,20961,14
8.3451,-0.69831,20974,14
8.3501,-0.65484,20987,14
8.3551,-0.61269,21000,15
8.3601,-0.57186,21012,15
8.3651,-0.53238,21025,15
8.3701,-0.49424,21038,15
8.3751,-0.45747,21050,14
8.3801,-0.42205,21063,14
8.3851,-0.38802,21075,14
8.3901,-0.35537,21088,7
8.3951,-0.32412,21100,7
8.4001,-0.29426,21112,7
8.4051,-0.26581,21124,7
8.4101,-0.23878,21136,14
8.4151,-0.21317,21149,14
8.4201,-0.18899,21161,14
8.4251,-0.16623,21173,7
8.4301,-0.14492,21185,7
8.4351,-0.12506,21197,7
8.4401,-0.10664,21208,7
8.4451,-0.089681,21220,1
8.4501,-0.074175,21232,1
8.4551,-0.060134,21244,1
8.4601,-0.047557,21255,1
8.4651,-0.036449,21267,1
8.4701,-0.026812,21278,1
8.4751,-0.018649,21290,1
8.4801,-0.011963,21301,0
8.4851,-0.0067534,21313,0
8.4901,-0.0030227,21324,0
8.4951,-0.00077105,21335,0
8.5001,-9.5367e-07,21347,0
8.5051,-0.00071001,21358,0
8.5101,-0.0028996,21369,0
8.5151,-0.0065694,21380,-1
8.5201,-0.011717,21391,-1
8.5251,-0.018342,21402,-1
8.5301,-0.026443,21413,-1
8.5351,-0.036019,21424,0
8.5401,-0.047067,21434,0
8.5451,-0.059582,21445,0
8.5501,-0.073564,21456,1
8.5551,-0.089007,21467,1
8.5601,-0.10591,21477,1
8.5651,-0.12426,21488,1
8.5701,-0.14407,21498,7
8.5751,-0.16532,21509,7
8.5801,-0.18801,21519,7
8.5851,-0.21214,21530,7
8.5901,-0.23769,21540,7
8.5951,-0.26466,21550,7
8.6001,-0.29305,21560,7
8.6051,-0.32285,21570,7
8.6101,-0.35405,21580,7
8.6151,-0.38664,21590,7
8.6201,-0.42062,21600,14
8.6251,-0.45597,21610,14
8.6301,-0.49269,21620,14
8.6351,-0.53077,21630,14
8.6402,-0.5702,21640,15
8.6452,-0.61097,21650,15
8.6502,-0.65307,21659,15
8.6552,-0.69648,21669,24
8.6602,-0.74121,21679,24
8.6652,-0.78723,21688,24
8.6702,-0.83454,21698,24
8.6752,-0.88313,21707,28
8.6802,-0.93297,21717,28
8.6852,-0.98407,21726,28
8.6902,-1.0364,21736,39
8.6952,-1.09,21745,39
8.7002,-1.1447,21754,39
8.7052,-1.2007,21763,39
8.7102,-1.2579,21773,46
8.7152,-1.3162,21782,46
8.7202,-1.3757,21791,46
8.7252,-1.4363,21800,46
8.7302,-1.498,21809,44
8.7352,-1.5609,21818,44
8.7402,-1.6248,21828,44
8.7452,-1.6899,21837,44
8.7502,-1.756,21846,44
8.7552,-1.8231,21855,44
8.7602,-1.8913,21864,44
8.7652,-1.9605,21873,49
8.7702,-2.0306,21882,49
8.7752,-2.1018,21891,49
8.7802,-2.1739,21900,71
8.7852,-2.247,21909,71
8.7902,-2.321,21918,71
8.7952,-2.3959,21927,71
8.8002,-2.4717,21936,63
8.8052,-2.5483,21945,63
8.8102,-2.6259,21954,63
8.8152,-2.7042,21963,63
8.8202,-2.7834,21972,63
8.8252,-2.8633,21981,63
8.8302,-2.944,21990,63
8.8352,-3.0255,21999,63
8.8402,-3.1077,22008,63
8.8452,-3.1907,22018,63
8.8502,-3.2743,22027,63
8.8552,-3.3586,22036,63
8.8602,-3.4435,22046,63
8.8652,-3.5291,22055,63
8.8702,-3.6153,22064,63
8.8752,-3.702,22074,63
8.8802,-3.7894,22083,63
8.8852,-3.8773,22093,63
8.8902,-3.9657,22102,63
8.8952,-4.0546,22112,63
8.9002,-4.144,22122,63
8.9052,-4.2338,22132,79
8.9102,-4.3241,22141,79
8.9152,-4.4148,22151,79
8.9202,-4.5059,22161,79
8.9252,-4.5974,22171,63
8.9302,-4.6892,22181,63
8.9352,-4.7813,22191,63
8.9402,-4.8737,22202,92
8.9452,-4.9664,22212,92
8.9502,-5.0594,22222,92
8.9552,-5.1526,22232,92
8.9602,-5.246,22243,88
8.9652,-5.3396,22254,88
8.9702,-5.4333,22264,88
8.9752,-5.5272,22275,62
8.9802,-5.6212,22286,62
8.9852,-5.7153,22297,62
8.9902,-5.8095,22308,62
8.9952,-5.9037,22319,63
9.0002,-5.998,22330,63
9.0052,-6.0922,22341,63
9.0102,-6.1864,22352,63
9.0152,-6.2806,22364,63
9.0202,-6.3747,22375,63
9.0252,-6.4687,22387,63
9.0302,-6.5626,22398,63
9.0352,-6.6564,22410,63
9.0402,-6.75,22422,63
9.0452,-6.8434,22434,63
9.0502,-6.9366,22446,63
9.0552,-7.0296,22458,63
9.0602,-7.1223,22470,63
9.0652,-7.2147,22482,56
9.0702,-7.3069,22494,56
9.0752,-7.3987,22507,56
9.0802,-7.4902,22519,56
9.0852,-7.5813,22532,49
9.0902,-7.672,22544,49
9.0952,-7.7623,22557,49
9.1002,-7.8522,22570,56
9.1052,-7.9416,22582,56
9.1102,-8.0305,22595,56
9.1152,-8.1189,22608,56
9.1202,-8.2069,22621,39
9.1252,-8.2942,22634,39
9.1302,-8.381,22648,39
9.1352,-8.4672,22661,39
9.1402,-8.5528,22674,39
9.1452,-8.6378,22688,39
9.1502,-8.7221,22701,39
9.1552,-8.8058,22715,56
9.1602,-8.8887,22728,56
9.1652,-8.971,22742,56
9.1702,-9.0525,22756,28
9.1752,-9.1333,22770,28
9.1802,-9.2132,22783,28
9.1852,-9.2924,22797,28
9.1902,-9.3708,22811,31
9.1952,-9.4484,22825,31
9.2002,-9.5251,22839,31
