Time(s), V(V),Encoder,ADC
4.4851,11.993,-11989,-15
4.4901,11.997,-12006,-15
4.4951,11.999,-12022,-15
4.5001,12,-12038,-15
4.5051,11.999,-12054,-15
4.5101,11.997,-12071,-15
4.5151,11.993,-12087,-15
4.5201,11.988,-12103,-15
4.5251,11.982,-12119,-24
4.5301,11.974,-12136,-24
4.5351,11.964,-12152,-24
4.5401,11.953,-12168,-24
4.5451,11.94,-12185,-15
4.5501,11.926,-12201,-15
4.5551,11.911,-12217,-15
4.5601,11.894,-12234,-15
4.5651,11.876,-12250,-12
4.5701,11.856,-12266,-12
4.5751,11.835,-12283,-12
4.5801,11.812,-12299,-15
4.5851,11.788,-12315,-15
4.5901,11.762,-12332,-15
4.5951,11.735,-12348,-15
4.6001,11.707,-12365,-15
4.6051,11.677,-12381,-15
4.6101,11.646,-12397,-15
4.6151,11.613,-12414,-15
4.6201,11.579,-12430,-15
4.6251,11.544,-12447,-15
4.6301,11.507,-12463,-15
4.6351,11.469,-12479,-15
4.6401,11.43,-12496,-15
4.6451,11.389,-12512,-15
4.6501,11.347,-12529,-12
4.6551,11.303,-12545,-12
4.6601,11.259,-12561,-12
4.6651,11.213,-12578,-12
4.6701,11.165,-12594,-12
4.6751,11.117,-12610,-12
4.6801,11.067,-12627,-12
4.6851,11.016,-12643,-15
4.6901,10.963,-12659,-15
4.6951,10.91,-12676,-15
4.7001,10.855,-12692,-15
4.7051,10.799,-12709,-15
4.7101,10.742,-12725,-15
4.7151,10.684,-12741,-15
4.7201,10.624,-12758,-24
4.7251,10.563,-12774,-24
4.7301,10.502,-12790,-24
4.7351,10.439,-12807,-24
4.7401,10.375,-12823,-15
4.7451,10.31,-12839,-15
4.7501,10.244,-12856,-15
4.7551,10.177,-12872,-15
4.7601,10.108,-12888,-14
4.7651,10.039,-12905,-14
4.7701,9.969,-12921,-14
4.7751,9.8978,-12937,-14
4.7801,9.8257,-12953,-14
4.7851,9.7526,-12970,-14
4.7901,9.6786,-12986,-14
4.7951,9.6037,-13002,-15
4.8001,9.5279,-13019,-15
4.8051,9.4513,-13035,-15
4.8101,9.3737,-13051,-15
4.8151,9.2954,-13067,-15
4.8201,9.2162,-13083,-15
4.8251,9.1363,-13100,-15
4.8301,9.0555,-13116,-14
4.8351,8.9741,-13132,-14
4.8401,8.8918,-13148,-14
4.8451,8.8089,-13164,-15
4.8501,8.7253,-13181,-15
4.8551,8.641,-13197,-15
4.8601,8.556,-13213,-15
4.8651,8.4705,-13229,-24
4.8701,8.3843,-13245,-24
4.8751,8.2975,-13261,-24
4.8801,8.2101,-13277,-15
4.8851,8.1223,-13294,-15
4.8901,8.0338,-13310,-15
4.8951,7.9449,-13326,-15
4.9001,7.8555,-13342,-19
4.9051,7.7657,-13358,-19
4.9101,7.6754,-13374,-19
4.9151,7.5847,-13390,-19
4.9201,7.4936,-13406,-15
4.9251,7.4021,-13422,-15
4.9301,7.3103,-13438,-15
4.9351,7.2182,-13454,-24
4.9401,7.1258,-13470,-24
4.9451,7.0331,-13486,-24
4.9501,6.9401,-13502,-24
4.9551,6.8469,-13518,-15
4.9601,6.7535,-13533,-15
4.9651,6.6599,-13549,-15
4.9701,6.5662,-13565,-15
4.9751,6.4723,-13581,-15
4.9801,6.3783,-13597,-15
4.9851,6.2842,-13613,-15
4.9901,6.19,-13629,-24
4.9951,6.0958,-13645,-24
5.0001,6.0015,-13660,-24
5.0051,5.9073,-13676,-15
5.0101,5.8131,-13692,-15
5.0151,5.7189,-13707,-15
5.0201,5.6248,-13723,-15
5.0251,5.5308,-13739,-15
5.0301,5.4369,-13754,-15
5.0351,5.3431,-13770,-15
5.0401,5.2495,-13785,-15
5.0451,5.1561,-13801,-15
5.0501,5.0629,-13817,-15
5.0551,4.9699,-13832,-15
5.0601,4.8772,-13848,-24
5.0651,4.7848,-13863,-24
5.0701,4.6926,-13879,-24
5.0751,4.6008,-13894,-15
5.0801,4.5093,-13909,-15
5.0851,4.4182,-13925,-15
5.0901,4.3275,-13940,-15
5.0951,4.2372,-13955,-24
5.1001,4.1474,-13971,-24
5.1051,4.0579,-13986,-24
5.1101,3.969,-14001,-24
5.1151,3.8806,-14016,-24
5.1201,3.7927,-14031,-24
5.1251,3.7053,-14047,-24
5.1301,3.6185,-14062,-30
5.1351,3.5323,-14077,-30
5.1401,3.4467,-14092,-30
5.1451,3.3617,-14107,-30
5.1501,3.2774,-14122,-24
5.1551,3.1938,-14137,-24
5.1601,3.1108,-14152,-24
5.1651,3.0286,-14167,-24
5.1701,2.9471,-14181,-24
5.1751,2.8663,-14196,-24
5.1801,2.7863,-14211,-24
5.1851,2.7072,-14226,-24
5.1901,2.6288,-14240,-24
5.1951,2.5512,-14255,-24
5.2001,2.4745,-14270,-24
5.2051,2.3987,-14284,-24
5.2101,2.3238,-14299,-24
5.2151,2.2498,-14313,-24
5.2201,2.1767,-14328,-17
5.2251,2.1045,-14342,-17
5.2301,2.0333,-14357,-17
5.2351,1.9631,-14371,-19
5.2401,1.8938,-14385,-19
5.2451,1.8256,-14400,-19
5.2501,1.7585,-14414,-19
5.2551,1.6923,-14428,-24
5.2601,1.6272,-14442,-24
5.2651,1.5633,-14456,-24
5.2701,1.5004,-14470,-24
5.2751,1.4386,-14484,-24
5.2801,1.3779,-14498,-24
5.2851,1.3184,-14512,-24
5.2901,1.26,-14526,-15
5.2951,1.2028,-14540,-15
5.3001,1.1468,-14554,-15
5.3051,1.092,-14567,-15
5.3101,1.0384,-14581,-15
5.3151,0.98601,-14595,-15
5.3201,0.93487,-14608,-15
5.3251,0.88498,-14622,-15
5.3301,0.83634,-14635,-15
5.3351,0.78899,-14649,-15
5.3401,0.74291,-14662,-15
5.3451,0.69814,-14675,-24
5.3501,0.65467,-14688,-24
5.3551,0.61252,-14701,-24
5.3601,0.5717,-14715,-7
5.3651,0.53223,-14728,-7
5.3701,0.4941,-14741,-7
5.3751,0.45732,-14754,-7
5.3801,0.42192,-14767,-12
5.3851,0.38789,-14779,-12
5.3901,0.35525,-14792,-12
5.3951,0.324,-14805,-7
5.4001,0.29415,-14817,-7
5.4051,0.2657,-14830,-7
5.4101,0.23868,-14843,-7
5.4151,0.21307,-14855,-7
5.4201,0.18889,-14868,-7
5.4251,0.16615,-14880,-7
5.4301,0.14484,-14892,-7
5.4351,0.12498,-14905,-7
5.4401,0.10657,-14917,-7
5.4451,0.089616,-14929,-7
5.4501,0.074116,-14941,-1
5.4551,0.06008,-14953,-1
5.4601,0.047511,-14965,-1
5.4651,0.036407,-14977,-1
5.4701,0.026778,-14989,-1
5.4751,0.01862,-15001,-1
5.4801,0.01194,-15013,-1
5.4851,0.0067358,-15025,0
5.4901,0.0030107,-15036,0
5.4951,0.0007658,-15048,0
5.5001,9.5367e-07,-15059,0
5.5051,0.00071573,-15071,-1
5.5101,0.0029116,-15082,-1
5.5151,0.0065861,-15094,-1
5.5201,0.011741,-15105,1
5.5251,0.018372,-15116,1
5.5301,0.02648,-15127,1
5.5351,0.03606,-15139,1
5.5401,0.047112,-15150,-1
5.5451,0.059635,-15161,-1
5.5501,0.073621,-15172,-1
5.5551,0.089071,-15183,-1
5.5601,0.10598,-15194,-1
5.5651,0.12434,-15205,-1
5.5701,0.14415,-15215,-1
5.5751,0.16541,-15226,-3
5.5801,0.1881,-15237,-3
5.5851,0.21223,-15247,-3
5.5901,0.23779,-15258,-7
5.5951,0.26477,-15269,-7
5.6001,0.29317,-15279,-7
5.6051,0.32297,-15290,-7
5.6101,0.35418,-15300,-7
5.6151,0.38677,-15310,-7
5.6201,0.42075,-15321,-7
5.6251,0.45611,-15331,-14
5.6301,0.49284,-15341,-14
5.6351,0.53092,-15351,-14
5.6401,0.57035,-15361,-14
5.6451,0.61113,-15371,-15
5.6501,0.65323,-15381,-15
5.6551,0.69666,-15391,-15
5.6601,0.74139,-15401,-30
5.6651,0.78742,-15411,-30
5.6701,0.83473,-15421,-30
5.6751,0.88332,-15431,-30
5.6801,0.93317,-15440,-28
5.6851,0.98427,-15450,-28
5.6901,1.0366,-15460,-28
5.6951,1.0902,-15469,-28
5.7001,1.145,-15479,-35
5.7051,1.2009,-15488,-35
5.7101,1.2581,-15498,-35
5.7151,1.3164,-15507,-39
5.7201,1.3759,-15517,-39
5.7251,1.4365,-15526,-39
5.7301,1.4983,-15536,-39
5.7351,1.5611,-15545,-49
5.7401,1.6251,-15554,-49
5.7451,1.6901,-15564,-49
5.7501,1.7562,-15573,-56
5.7551,1.8234,-15582,-56
5.7601,1.8915,-15592,-56
5.7651,1.9607,-15601,-56
5.7701,2.0309,-15610,-62
5.7751,2.1021,-15619,-62
5.7801,2.1742,-15629,-62
5.7851,2.2473,-15638,-60
5.7901,2.3213,-15647,-60
5.7951,2.3962,-15656,-60
5.8001,2.472,-15665,-60
5.8051,2.5486,-15675,-63
5.8101,2.6262,-15684,-63
5.8151,2.7045,-15693,-63
5.8201,2.7837,-15703,-56
5.8251,2.8636,-15712,-56
5.8301,2.9444,-15721,-56
5.8351,3.0258,-15731,-56
5.8401,3.1081,-15740,-63
5.8451,3.191,-15749,-63
5.8501,3.2746,-15759,-63
5.8551,3.3589,-15768,-63
5.8601,3.4439,-15778,-63
5.8651,3.5294,-15787,-63
5.8701,3.6156,-15797,-63
5.8751,3.7024,-15807,-78
5.8801,3.7897,-15816,-78
5.8851,3.8776,-15826,-78
5.8901,3.966,-15836,-78
5.8951,4.055,-15846,-79
5.9001,4.1443,-15855,-79
5.9051,4.2342,-15865,-79
5.9101,4.3245,-15875,-71
5.9151,4.4152,-15885,-71
5.9201,4.5063,-15896,-71
5.9251,4.5977,-15906,-71
5.9301,4.6895,-15916,-63
5.9351,4.7817,-15927,-63
5.9401,4.8741,-15937,-63
5.9451,4.9668,-15947,-63
5.9501,5.0598,-15958,-63
5.9551,5.153,-15969,-63
5.9601,5.2464,-15979,-63
5.9651,5.34,-15990,-63
5.9701,5.4337,-16001,-63
5.9751,5.5276,-16012,-63
5.9801,5.6216,-16023,-63
5.9851,5.7157,-16034,-63
5.9901,5.8099,-16045,-63
5.9951,5.9041,-16056,-63
6.0001,5.9984,-16068,-71
6.0051,6.0926,-16079,-71
6.0101,6.1868,-16091,-71
6.0151,6.281,-16102,-71
6.0201,6.3751,-16114,-71
6.0251,6.4691,-16126,-71
6.0301,6.563,-16137,-71
6.0351,6.6568,-16149,-60
6.0401,6.7504,-16161,-60
6.0451,6.8438,-16174,-60
6.0501,6.937,-16186,-48
6.0551,7.0299,-16198,-48
6.0601,7.1227,-16211,-48
6.0651,7.2151,-16223,-48
6.0701,7.3072,-16235,-48
6.0751,7.3991,-16248,-48
6.0801,7.4905,-16261,-48
6.0851,7.5816,-16274,-48
6.0901,7.6724,-16287,-49
6.0951,7.7627,-16299,-49
6.1001,7.8525,-16312,-49
6.1051,7.9419,-16325,-46
6.1101,8.0309,-16339,-46
6.1151,8.1193,-16352,-46
6.1201,8.2072,-16365,-46
6.1251,8.2946,-16379,-48
6.1301,8.3814,-16392,-48
6.1351,8.4676,-16406,-48
6.1401,8.5532,-16419,-39
6.1451,8.6381,-16433,-39
6.1501,8.7225,-16447,-39
6.1551,8.8061,-16461,-39
6.1601,8.8891,-16475,-31
6.1651,8.9713,-16489,-31
6.1701,9.0528,-16503,-31
6.1751,9.1336,-16517,-39
6.1801,9.2136,-16531,-39
6.1851,9.2927,-16545,-39
6.1901,9.3711,-16559,-39
6.1951,9.4487,-16574,-39
6.2001,9.5254,-16588,-39
6.2051,9.6012,-16603,-39
6.2101,9.6761,-16617,-31
6.2151,9.7501,-16632,-31
6.2201,9.8233,-16646,-31
6.2251,9.8954,-16661,-31
6.2301,9.9666,-16676,-31
6.2351,10.037,-16691,-31
6.2401,10.106,-16705,-31
6.2451,10.174,-16720,-31
6.2501,10.241,-16735,-31
6.2551,10.308,-16750,-31
6.2601,10.373,-16765,-31
6.2651,10.437,-16781,-28
6.2701,10.5,-16796,-28
6.2751,10.561,-16811,-28
6.2801,10.622,-16826,-28
6.2851,10.682,-16841,-31
6.2901,10.74,-16857,-31
6.2951,10.797,-16872,-31
6.3001,10.853,-16887,-24
6.3051,10.908,-16903,-24
6.3101,10.962,-16918,-24
6.3151,11.014,-16934,-24
6.3201,11.065,-16949,-24
6.3251,11.115,-16965,-24
6.3301,11.164,-16980,-24
6.3351,11.211,-16996,-24
6.3401,11.257,-17011,-24
6.3451,11.302,-17027,-24
6.3501,11.345,-17043,-24
6.3551,11.387,-17059,-24
6.3601,11.428,-17074,-24
6.3651,11.468,-17090,-24
6.3701,11.506,-17106,-24
6.3751,11.543,-17122,-24
6.3801,11.578,-17137,-24
6.3851,11.612,-17153,-24
6.3901,11.645,-17169,-15
6.3951,11.676,-17185,-15
6.4001,11.706,-17201,-15
6.4051,11.734,-17217,-24
6.4101,11.761,-17233,-24
6.4151,11.787,-17249,-24
6.4201,11.811,-17265,-24
6.4251,11.834,-17281,-15
6.4301,11.855,-17297,-15
6.4351,11.875,-17313,-15
6.4401,11.893,-17329,-15
6.4451,11.91,-17345,-15
6.4501,11.926,-17361,-15
6.4551,11.94,-17378,-15
6.4601,11.952,-17394,-15
6.4651,11.964,-17410,-15
6.4701,11.973,-17426,-15
6.4751,11.981,-17442,-15
6.4801,11.988,-17458,-24
6.4851,11.993,-17475,-24
6.4901,11.997,-17491,-24
6.4951,11.999,-17507,-12
6.5001,12,-17523,-12
6.5051,11.999,-17539,-12
6.5101,11.997,-17556,-12
6.5151,11.993,-17572,-15
6.5201,11.988,-17588,-15
6.5251,11.982,-17605,-15
6.5301,11.974,-17621,-15
6.5351,11.964,-17637,-15
6.5401,11.953,-17654,-15
6.5451,11.94,-17670,-15
6.5501,11.926,-17686,-15
6.5551,11.911,-17703,-15
6.5601,11.894,-17719,-15
6.5651,11.876,-17735,-15
6.5701,11.856,-17752,-15
6.5751,11.835,-17768,-15
6.5801,11.812,-17785,-15
6.5851,11.788,-17801,-7
6.5901,11.762,-17817,-7
6.5951,11.735,-17834,-7
6.6001,11.707,-17850,-14
6.6051,11.677,-17866,-14
6.6101,11.646,-17883,-14
6.6151,11.613,-17899,-14
6.6201,11.579,-17915,-15
6.6251,11.544,-17932,-15
6.6301,11.507,-17948,-15
6.6351,11.469,-17965,-15
6.6401,11.43,-17981,-15
6.6451,11.389,-17998,-15
6.6501,11.347,-18014,-15
6.6551,11.303,-18031,-19
6.6601,11.259,-18047,-19
6.6651,11.213,-18063,-19
6.6701,11.165,-18079,-19
6.6751,11.117,-18096,-19
6.6801,11.067,-18112,-19
6.6851,11.016,-18129,-19
6.6901,10.963,-18145,-14
6.6951,10.91,-18161,-14
6.7001,10.855,-18178,-14
6.7051,10.799,-18194,-14
6.7101,10.742,-18210,-12
6.7151,10.684,-18227,-12
6.7201,10.624,-18243,-12
6.7251,10.564,-18259,-15
6.7301,10.502,-18276,-15
6.7351,10.439,-18292,-15
6.7401,10.375,-18308,-15
6.7451,10.31,-18325,-15
6.7501,10.244,-18341,-15
6.7551,10.177,-18357,-15
6.7601,10.109,-18373,-15
6.7651,10.039,-18390,-15
6.7701,9.9692,-18406,-15
6.7751,9.898,-18423,-15
6.7801,9.8259,-18439,-12
6.7851,9.7528,-18455,-12
6.7901,9.6788,-18471,-12
6.7951,9.6039,-18488,-15
6.8001,9.5281,-18504,-15
6.8051,9.4515,-18520,-15
6.8101,9.3739,-18537,-15
6.8151,9.2956,-18553,-24
6.8201,9.2164,-18569,-24
6.8251,9.1365,-18585,-24
6.8301,9.0557,-18601,-24
6.8351,8.9743,-18618,-15
6.8401,8.8921,-18634,-15
6.8451,8.8091,-18650,-15
6.8501,8.7255,-18666,-15
6.8551,8.6412,-18682,-15
6.8601,8.5563,-18699,-15
6.8651,8.4707,-18715,-15
6.8701,8.3845,-18731,-15
6.8751,8.2977,-18747,-15
6.8801,8.2104,-18763,-15
6.8851,8.1225,-18779,-15
6.8901,8.0341,-18795,-15
6.8951,7.9452,-18811,-15
6.9001,7.8558,-18827,-15
6.9051,7.7659,-18843,-24
6.9101,7.6756,-18859,-24
6.9151,7.5849,-18875,-24
6.9201,7.4938,-18891,-15
6.9251,7.4024,-18907,-15
6.9301,7.3106,-18923,-15
6.9351,7.2184,-18939,-15
6.9401,7.126,-18955,-17
6.9451,7.0333,-18971,-17
6.9501,6.9404,-18987,-17
6.9551,6.8472,-19003,-15
6.9601,6.7538,-19019,-15
6.9651,6.6602,-19035,-15
6.9701,6.5664,-19051,-15
6.9751,6.4725,-19067,-24
6.9801,6.3785,-19083,-24
6.9851,6.2844,-19098,-24
6.9901,6.1902,-19114,-15
6.9951,6.096,-19130,-15
7.0001,6.0018,-19146,-15
7.0051,5.9075,-19161,-15
7.0101,5.8133,-19177,-15
7.0151,5.7191,-19193,-15
7.0201,5.625,-19209,-15
7.0251,5.531,-19224,-15
7.0301,5.4371,-19240,-15
7.0351,5.3434,-19255,-15
7.0401,5.2498,-19271,-15
7.0451,5.1563,-19287,-15
7.0501,5.0631,-19302,-15
7.0551,4.9702,-19318,-15
7.0601,4.8775,-19333,-15
7.0651,4.785,-19349,-24
7.0701,4.6929,-19364,-24
7.0751,4.6011,-19379,-24
7.0801,4.5096,-19395,-24
7.0851,4.4185,-19410,-24
7.0901,4.3278,-19426,-24
7.0951,4.2375,-19441,-24
7.1001,4.1476,-19456,-24
7.1051,4.0582,-19472,-24
7.1101,3.9693,-19487,-24
7.1151,3.8808,-19502,-24
7.1201,3.7929,-19517,-24
7.1251,3.7055,-19533,-24
7.1301,3.6188,-19548,-24
7.1351,3.5325,-19563,-24
7.1401,3.4469,-19578,-24
7.1451,3.362,-19593,-24
7.1501,3.2776,-19608,-24
7.1551,3.194,-19623,-24
7.1601,3.111,-19638,-24
7.1651,3.0288,-19653,-24
7.1701,2.9473,-19668,-30
7.1751,2.8665,-19682,-30
7.1801,2.7865,-19697,-30
7.1851,2.7074,-19712,-28
7.1901,2.629,-19727,-28
7.1951,2.5514,-19741,-28
7.2001,2.4747,-19756,-28
7.2051,2.3989,-19771,-15
7.2101,2.324,-19785,-15
7.2151,2.2499,-19800,-15
7.2201,2.1768,-19814,-15
7.2251,2.1047,-19829,-15
7.2301,2.0335,-19843,-15
7.2351,1.9633,-19857,-15
7.2401,1.894,-19872,-15
7.2451,1.8258,-19886,-15
7.2501,1.7586,-19900,-15
7.2551,1.6925,-19915,-15
7.2601,1.6274,-19929,-15
7.2651,1.5634,-19943,-15
7.2701,1.5005,-19957,-15
7.2751,1.4387,-19971,-30
7.2801,1.3781,-19985,-30
7.2851,1.3185,-19999,-30
7.2901,1.2602,-20013,-30
7.2951,1.203,-20027,-15
7.3001,1.147,-20040,-15
7.3051,1.0921,-20054,-15
7.3101,1.0385,-20068,-15
7.3151,0.98615,-20081,-15
7.3201,0.935,-20095,-15
7.3251,0.88511,-20108,-15
7.3301,0.83647,-20122,-24
7.3351,0.78911,-20135,-24
7.3401,0.74303,-20149,-24
7.3451,0.69826,-20162,-15
7.3501,0.65478,-20175,-15
7.3551,0.61263,-20188,-15
7.3601,0.57181,-20201,-15
7.3651,0.53233,-20214,-7
7.3701,0.4942,-20227,-7
7.3751,0.45742,-20240,-7
7.3801,0.42201,-20253,-7
7.3851,0.38798,-20266,-7
7.3901,0.35533,-20279,-7
7.3951,0.32408,-20292,-7
7.4001,0.29422,-20304,-7
7.4051,0.26578,-20317,-7
7.4101,0.23875,-20329,-7
7.4151,0.21314,-20342,-7
7.4201,0.18895,-20355,-3
7.4251,0.16621,-20367,-3
7.4301,0.1449,-20379,-3
7.4351,0.12503,-20392,-3
7.4401,0.10662,-20404,-3
7.4451,0.089659,-20416,-3
7.4501,0.074157,-20428,-3
7.4551,0.060116,-20440,-1
7.4601,0.047542,-20452,-1
7.4651,0.036435,-20464,-1
7.4701,0.026801,-20476,-1
7.4751,0.01864,-20488,-1
7.4801,0.011955,-20500,-1
7.4851,0.0067482,-20511,-1
7.4901,0.0030193,-20523,0
7.4951,0.00076914,-20535,0
7.5001,4.7684e-07,-20546,0
7.5051,0.00071144,-20558,-1
7.5101,0.0029039,-20569,-1
7.5151,0.0065746,-20581,-1
7.5201,0.011725,-20592,-1
7.5251,0.018353,-20603,0
7.5301,0.026456,-20614,0
7.5351,0.036034,-20625,0
7.5401,0.047081,-20637,0
7.5451,0.0596,-20648,0
7.5501,0.073582,-20659,0
7.5551,0.089029,-20670,0
7.5601,0.10593,-20681,-1
7.5651,0.12429,-20691,-1
7.5701,0.1441,-20702,-1
7.5751,0.16535,-20713,-3
7.5801,0.18804,-20724,-3
7.5851,0.21217,-20734,-3
7.5901,0.23772,-20745,-3
7.5951,0.2647,-20755,-14
7.6001,0.29309,-20766,-14
7.6051,0.32289,-20776,-14
7.6101,0.35409,-20787,-14
7.6151,0.38668,-20797,-15
7.6201,0.42066,-20807,-15
7.6251,0.45602,-20818,-15
7.6301,0.49274,-20828,-24
7.6351,0.53082,-20838,-24
7.6401,0.57025,-20848,-24
7.6451,0.61102,-20858,-24
7.6501,0.65312,-20868,-15
7.6551,0.69654,-20878,-15
7.6601,0.74127,-20888,-15
7.6651,0.78729,-20898,-24
7.6701,0.83461,-20907,-24
7.6751,0.88319,-20917,-24
7.6801,0.93304,-20927,-24
7.6851,0.98414,-20937,-28
7.6901,1.0365,-20946,-28
7.6951,1.09,-20956,-28
7.7001,1.1448,-20965,-39
7.7051,1.2008,-20975,-39
7.7101,1.2579,-20985,-39
7.7151,1.3163,-20994,-39
7.7201,1.3757,-21003,-39
7.7251,1.4364,-21013,-39
7.7301,1.4981,-21022,-39
7.7351,1.561,-21032,-44
7.7401,1.6249,-21041,-44
7.7451,1.6899,-21050,-44
7.7501,1.756,-21060,-44
7.7551,1.8232,-21069,-48
7.7601,1.8914,-21078,-48
7.7651,1.9605,-21087,-48
7.7701,2.0307,-21097,-56
7.7751,2.1019,-21106,-56
7.7801,2.174,-21115,-56
7.7851,2.2471,-21125,-56
7.7901,2.3211,-21134,-63
7.7951,2.396,-21143,-63
7.8001,2.4718,-21152,-63
7.8051,2.5484,-21161,-63
7.8101,2.626,-21171,-71
7.8151,2.7043,-21180,-71
7.8201,2.7835,-21189,-71
7.8251,2.8634,-21199,-63
7.8301,2.9441,-21208,-63
7.8351,3.0256,-21217,-63
7.8401,3.1078,-21227,-63
7.8451,3.1908,-21236,-78
7.8501,3.2744,-21245,-78
7.8551,3.3587,-21255,-78
7.8601,3.4436,-21265,-71
7.8651,3.5292,-21274,-71
7.8701,3.6154,-21284,-71
7.8751,3.7022,-21293,-71
7.8801,3.7895,-21303,-71
7.8851,3.8774,-21313,-71
7.8901,3.9658,-21323,-71
7.8951,4.0547,-21332,-71
7.9001,4.1441,-21342,-71
7.9051,4.234,-21352,-71
7.9101,4.3242,-21362,-71
7.9151,4.4149,-21372,-78
7.9201,4.506,-21382,-78
7.9251,4.5975,-21393,-78
7.9301,4.6893,-21403,-71
7.9351,4.7814,-21413,-71
7.9401,4.8739,-21424,-71
7.9451,4.9666,-21434,-71
7.9501,5.0595,-21445,-71
7.9551,5.1527,-21455,-71
7.9601,5.2461,-21466,-71
7.9651,5.3397,-21477,-63
7.9701,5.4335,-21488,-63
7.9751,5.5274,-21499,-63
7.9801,5.6214,-21510,-63
7.9851,5.7155,-21521,-71
7.9901,5.8096,-21532,-71
7.9951,5.9039,-21544,-71
8.0001,5.9981,-21555,-71
8.0051,6.0923,-21567,-63
8.0101,6.1866,-21578,-63
8.0151,6.2807,-21590,-63
8.0201,6.3749,-21601,-63
8.0251,6.4689,-21613,-63
8.0301,6.5628,-21625,-63
8.0351,6.6565,-21637,-63
8.0401,6.7501,-21649,-63
8.0451,6.8435,-21661,-63
8.0501,6.9367,-21674,-63
8.0551,7.0297,-21686,-56
8.0601,7.1224,-21698,-56
8.0651,7.2149,-21711,-56
8.0701,7.307,-21723,-56
8.0751,7.3988,-21736,-56
8.0801,7.4903,-21749,-56
8.0851,7.5814,-21761,-56
8.0901,7.6721,-21774,-56
8.0951,7.7624,-21787,-56
8.1001,7.8523,-21800,-56
8.1051,7.9417,-21813,-56
8.1101,8.0306,-21827,-48
8.1151,8.1191,-21840,-48
8.1201,8.207,-21853,-48
8.1251,8.2943,-21867,-48
8.1301,8.3811,-21880,-48
8.1351,8.4673,-21894,-48
8.1401,8.5529,-21907,-48
8.1451,8.6379,-21921,-39
8.1501,8.7222,-21935,-39
8.1551,8.8059,-21949,-39
8.1601,8.8888,-21963,-39
8.1651,8.9711,-21977,-39
8.1701,9.0526,-21991,-39
8.1751,9.1334,-22005,-39
8.1801,9.2133,-22019,-39
8.1851,9.2925,-22033,-39
8.1901,9.3709,-22048,-39
8.1951,9.4485,-22062,-39
8.2001,9.5252,-22077,-35
8.2051,9.601,-22091,-35
8.2101,9.6759,-22105,-35
8.2151,9.75,-22120,-31
8.2201,9.8231,-22135,-31
8.2251,9.8952,-22149,-31
8.2301,9.9664,-22164,-31
8.2351,10.037,-22179,-31
8.2401,10.106,-22194,-31
8.2451,10.174,-22209,-31
8.2501,10.241,-22224,-30
8.2551,10.307,-22239,-30
8.2601,10.372,-22254,-30
8.2651,10.436,-22269,-30
8.2701,10.499,-22284,-28
8.2751,10.561,-22299,-28
8.2801,10.622,-22314,-28
8.2851,10.681,-22330,-28
8.2901,10.74,-22345,-28
8.2951,10.797,-22360,-28
8.3001,10.853,-22376,-28
8.3051,10.908,-22391,-24
8.3101,10.961,-22407,-24
8.3151,11.014,-22422,-24
8.3201,11.065,-22438,-15
8.3251,11.115,-22453,-15
8.3301,11.163,-22469,-15
8.3351,11.211,-22484,-15
8.3401,11.257,-22500,-15
8.3451,11.302,-22516,-15
8.3501,11.345,-22531,-15
8.3551,11.387,-22547,-24
8.3601,11.428,-22563,-24
8.3651,11.468,-22579,-24
8.3701,11.506,-22595,-24
8.3751,11.543,-22611,-24
8.3801,11.578,-22626,-24
8.3851,11.612,-22642,-24
8.3901,11.645,-22658,-24
8.3951,11.676,-22674,-15
8.4001,11.706,-22690,-15
8.4051,11.734,-22706,-15
8.4101,11.761,-22722,-24
8.4151,11.787,-22738,-24
8.4201,11.811,-22754,-24
8.4251,11.834,-22770,-24
8.4301,11.855,-22786,-15
8.4351,11.875,-22802,-15
8.4401,11.893,-22818,-15
8.4451,11.91,-22834,-15
8.4501,11.926,-22850,-15
8.4551,11.94,-22866,-15
8.4601,11.952,-22883,-15
8.4651,11.964,-22899,-15
8.4701,11.973,-22915,-15
8.4751,11.981,-22931,-15
8.4801,11.988,-22947,-17
8.4851,11.993,-22963,-17
8.4901,11.997,-22980,-17
8.4951,11.999,-22996,-17
8.5001,12,-23012,-19
8.5051,11.999,-23029,-19
8.5101,11.997,-23045,-19
8.5151,11.993,-23061,-14
8.5201,11.988,-23077,-14
8.5251,11.982,-23094,-14
8.5301,11.974,-23110,-14
8.5351,11.964,-23126,-14
8.5401,11.953,-23143,-14
8.5451,11.94,-23159,-14
8.5501,11.926,-23175,-15
8.5551,11.911,-23192,-15
8.5601,11.894,-23208,-15
8.5651,11.876,-23225,-15
8.5701,11.856,-23241,-15
8.5751,11.835,-23257,-15
8.5801,11.812,-23274,-15
8.5851,11.788,-23290,-15
8.5901,11.762,-23307,-15
8.5951,11.735,-23323,-15
8.6001,11.707,-23339,-15
8.6051,11.677,-23356,-14
8.6101,11.646,-23372,-14
8.6151,11.613,-23388,-14
8.6201,11.579,-23405,-14
8.6251,11.544,-23421,-7
8.6301,11.507,-23438,-7
8.6351,11.469,-23454,-7
8.6402,11.43,-23470,-14
8.6452,11.389,-23487,-14
8.6502,11.347,-23503,-14
8.6552,11.304,-23520,-14
8.6602,11.259,-23536,-15
8.6652,11.213,-23552,-15
8.6702,11.165,-23569,-15
8.6752,11.117,-23585,-15
8.6802,11.067,-23601,-15
