Time(s), V(V),Encoder,ADC
0,-6,0,1
0.005,-5.9058,0,1
0.01,-5.8115,0,1
0.015,-5.7174,-1,-256
0.02,-5.6233,-2,-256
0.025,-5.5293,-3,-256
0.03,-5.4354,-5,-220
0.035,-5.3416,-7,-220
0.04,-5.248,-9,-220
0.045,-5.1546,-12,-220
0.05,-5.0614,-15,-224
0.055,-4.9685,-18,-224
0.06,-4.8757,-21,-224
0.065,-4.7833,-25,-224
0.07,-4.6912,-29,-177
0.075,-4.5994,-33,-177
0.08,-4.5079,-38,-177
0.085,-4.4168,-43,-159
0.09,-4.3261,-48,-159
0.095,-4.2358,-53,-159
0.1,-4.146,-58,-159
0.105,-4.0566,-63,-152
0.11,-3.9676,-69,-152
0.115,-3.8792,-75,-152
0.12,-3.7913,-81,-127
0.125,-3.704,-87,-127
0.13,-3.6172,-93,-127
0.135,-3.531,-99,-127
0.14,-3.4454,-105,-124
0.145,-3.3604,-111,-124
0.15,-3.2761,-118,-124
0.155,-3.1925,-124,-120
0.16,-3.1096,-131,-120
0.165,-3.0273,-138,-120
0.17,-2.9458,-144,-120
0.175,-2.8651,-151,-112
0.18,-2.7851,-158,-112
0.185,-2.7059,-165,-112
0.19,-2.6276,-172,-112
0.195,-2.5501,-179,-112
0.2,-2.4734,-186,-112
0.205,-2.3976,-193,-112
0.21,-2.3227,-201,-96
0.215,-2.2486,-208,-96
0.22,-2.1756,-215,-96
0.225,-2.1034,-222,-63
0.23,-2.0322,-229,-63
0.235,-1.962,-237,-63
0.24,-1.8928,-244,-63
0.245,-1.8246,-251,-79
0.25,-1.7575,-259,-79
0.255,-1.6913,-266,-79
0.26,-1.6263,-273,-79
0.265,-1.5623,-281,-56
0.27,-1.4994,-288,-56
0.275,-1.4377,-295,-56
0.28,-1.377,-303,-63
0.285,-1.3175,-310,-63
0.29,-1.2592,-317,-63
0.295,-1.202,-324,-63
0.3,-1.146,-331,-60
0.305,-1.0912,-339,-60
0.31,-1.0376,-346,-60
0.315,-0.98525,-353,-60
0.32,-0.93413,-360,-60
0.325,-0.88426,-367,-60
0.33,-0.83564,-374,-60
0.335,-0.7883,-381,-56
0.34,-0.74225,-389,-56
0.345,-0.6975,-395,-56
0.35,-0.65405,-403,-35
0.355,-0.61192,-409,-35
0.36,-0.57112,-416,-35
0.365,-0.53167,-423,-35
0.37,-0.49356,-430,-31
0.375,-0.4568,-437,-31
0.38,-0.42142,-443,-31
0.385,-0.38741,-450,-30
0.39,-0.35479,-457,-30
0.395,-0.32356,-463,-30
0.4,-0.29373,-470,-30
0.405,-0.26531,-477,-24
0.41,-0.2383,-483,-24
0.415,-0.21272,-490,-24
0.42,-0.18856,-496,-15
0.425,-0.16584,-502,-15
0.43,-0.14455,-509,-15
0.435,-0.12471,-515,-15
0.44,-0.10632,-521,-7
0.445,-0.089388,-527,-7
0.45,-0.07391,-534,-7
0.455,-0.059895,-540,-7
0.46,-0.047345,-546,-7
0.465,-0.036263,-552,-7
0.47,-0.026653,-558,-7
0.475,-0.018517,-564,-1
0.48,-0.011857,-570,-1
0.485,-0.0066738,-576,-1
0.49,-0.0029693,-582,-1
0.495,-0.00074482,-587,0
0.5,-4.7684e-07,-593,0
0.505,-0.00073624,-599,0
0.51,-0.0029516,-605,1
0.515,-0.0066471,-610,1
0.52,-0.011821,-616,1
0.525,-0.018473,-621,1
0.53,-0.0266,-627,-1
0.535,-0.036201,-632,-1
0.54,-0.047274,-638,-1
0.545,-0.059814,-643,-1
0.55,-0.073821,-648,-1
0.555,-0.08929,-654,-1
0.56,-0.10622,-659,-1
0.565,-0.1246,-664,-7
0.57,-0.14443,-669,-7
0.575,-0.1657,-674,-7
0.58,-0.18842,-679,-12
0.585,-0.21257,-685,-12
0.59,-0.23814,-690,-12
0.595,-0.26514,-695,-12
0.6,-0.29356,-699,-15
0.605,-0.32338,-705,-15
0.61,-0.3546,-709,-15
0.615,-0.38721,-714,-28
0.62,-0.42121,-719,-28
0.625,-0.45659,-724,-28
0.63,-0.49333,-729,-28
0.635,-0.53143,-733,-31
0.64,-0.57088,-738,-31
0.645,-0.61167,-743,-31
0.65,-0.65379,-747,-31
0.655,-0.69723,-752,-39
0.66,-0.74198,-757,-39
0.665,-0.78802,-761,-39
0.67,-0.83535,-766,-48
0.675,-0.88396,-770,-48
0.68,-0.93383,-775,-48
0.685,-0.98494,-779,-48
0.69,-1.0373,-783,-60
0.695,-1.0909,-788,-60
0.7,-1.1457,-792,-60
0.705,-1.2017,-797,-63
0.71,-1.2588,-801,-63
0.715,-1.3172,-806,-63
0.72,-1.3767,-810,-63
0.725,-1.4373,-814,-78
0.73,-1.4991,-819,-78
0.735,-1.5619,-823,-78
0.74,-1.6259,-828,-96
0.745,-1.6909,-832,-96
0.75,-1.7571,-837,-96
0.755,-1.8242,-841,-96
0.76,-1.8924,-846,-92
0.765,-1.9616,-850,-92
0.77,-2.0318,-855,-92
0.775,-2.103,-860,-96
0.78,-2.1751,-864,-96
0.785,-2.2482,-869,-96
0.79,-2.3222,-874,-96
0.795,-2.3971,-879,-103
0.8,-2.4729,-883,-103
0.805,-2.5496,-888,-103
0.81,-2.6271,-893,-96
0.815,-2.7055,-898,-96
0.82,-2.7846,-903,-96
0.825,-2.8646,-909,-96
0.83,-2.9453,-914,-126
0.835,-3.0268,-919,-126
0.84,-3.1091,-925,-126
0.845,-3.192,-930,-126
0.85,-3.2756,-936,-127
0.855,-3.3599,-941,-127
0.86,-3.4449,-947,-127
0.865,-3.5305,-953,-124
0.87,-3.6167,-959,-124
0.875,-3.7034,-965,-124
0.88,-3.7908,-971,-124
0.885,-3.8787,-978,-127
0.89,-3.9671,-984,-127
0.895,-4.056,-991,-127
0.9,-4.1454,-997,-127
0.905,-4.2353,-1004,-127
0.91,-4.3256,-1011,-127
0.915,-4.4163,-1018,-127
0.92,-4.5074,-1025,-120
0.925,-4.5988,-1032,-120
0.93,-4.6906,-1040,-120
0.935,-4.7828,-1047,-124
0.94,-4.8752,-1055,-124
0.945,-4.9679,-1063,-124
0.95,-5.0609,-1071,-124
0.955,-5.1541,-1079,-113
0.96,-5.2475,-1087,-113
0.965,-5.341,-1095,-113
0.97,-5.4348,-1104,-99
0.975,-5.5287,-1112,-99
0.98,-5.6227,-1121,-99
0.985,-5.7168,-1130,-99
0.99,-5.811,-1139,-103
0.995,-5.9052,-1148,-103
1,-5.9994,-1157,-103
1.005,-6.0937,-1167,-96
1.01,-6.1879,-1176,-96
1.015,-6.2821,-1186,-96
1.02,-6.3762,-1196,-96
1.025,-6.4702,-1206,-103
1.03,-6.5641,-1216,-103
1.035,-6.6578,-1226,-103
1.04,-6.7514,-1236,-103
1.045,-6.8448,-1247,-92
1.05,-6.938,-1257,-92
1.055,-7.031,-1268,-92
1.06,-7.1237,-1279,-92
1.065,-7.2161,-1290,-92
1.07,-7.3083,-1301,-92
1.075,-7.4001,-1312,-92
1.08,-7.4915,-1323,-71
1.085,-7.5826,-1335,-71
1.09,-7.6734,-1346,-71
1.095,-7.7636,-1358,-71
1.1,-7.8535,-1370,-71
1.105,-7.9429,-1381,-71
1.11,-8.0318,-1393,-71
1.115,-8.1203,-1405,-60
1.12,-8.2082,-1417,-60
1.125,-8.2955,-1430,-60
1.13,-8.3823,-1442,-63
1.135,-8.4685,-1454,-63
1.14,-8.5541,-1467,-63
1.145,-8.639,-1479,-63
1.15,-8.7234,-1492,-30
1.155,-8.807,-1505,-30
1.16,-8.8899,-1517,-30
1.165,-8.9722,-1531,-48
1.17,-9.0537,-1543,-48
1.175,-9.1344,-1556,-48
1.18,-9.2144,-1570,-48
1.185,-9.2936,-1583,-48
1.19,-9.3719,-1596,-48
1.195,-9.4495,-1609,-48
1.2,-9.5262,-1623,-39
1.205,-9.602,-1636,-39
1.21,-9.6769,-1650,-39
1.215,-9.7509,-1663,-39
1.22,-9.824,-1677,-48
1.225,-9.8962,-1690,-48
1.23,-9.9673,-1704,-48
1.235,-10.038,-1718,-48
1.24,-10.107,-1732,-12
1.245,-10.175,-1746,-12
1.25,-10.242,-1759,-12
1.255,-10.308,-1773,-31
1.26,-10.373,-1787,-31
1.265,-10.437,-1801,-31
1.27,-10.5,-1815,-31
1.275,-10.562,-1829,-3
1.28,-10.623,-1843,-3
1.285,-10.682,-1858,-3
1.29,-10.74,-1872,-31
1.295,-10.798,-1886,-31
1.3,-10.854,-1900,-31
1.305,-10.908,-1915,-31
1.31,-10.962,-1929,-19
1.315,-11.014,-1943,-19
1.32,-11.066,-1958,-19
1.325,-11.115,-1972,-17
1.33,-11.164,-1986,-17
1.335,-11.211,-2001,-17
1.34,-11.257,-2015,-17
1.345,-11.302,-2030,-24
1.35,-11.346,-2044,-24
1.355,-11.388,-2059,-24
1.36,-11.429,-2074,-15
1.365,-11.468,-2088,-15
1.37,-11.506,-2103,-15
1.375,-11.543,-2117,-15
1.38,-11.578,-2132,-24
1.385,-11.612,-2147,-24
1.39,-11.645,-2162,-24
1.395,-11.676,-2176,-31
1.4,-11.706,-2191,-31
1.405,-11.735,-2206,-31
1.41,-11.762,-2221,-31
1.415,-11.787,-2236,-24
1.42,-11.811,-2251,-24
1.425,-11.834,-2266,-24
1.43,-11.855,-2281,-24
1.435,-11.875,-2295,-15
1.44,-11.894,-2311,-15
1.445,-11.911,-2325,-15
1.45,-11.926,-2341,-7
1.455,-11.94,-2356,-7
1.46,-11.953,-2371,-7
1.465,-11.964,-2386,-7
1.47,-11.973,-2401,-19
1.475,-11.981,-2416,-19
1.48,-11.988,-2431,-19
1.485,-11.993,-2447,-24
1.49,-11.997,-2462,-24
1.495,-11.999,-2477,-24
1.5,-12,-2492,-24
1.505,-11.999,-2508,-7
1.51,-11.997,-2523,-7
1.515,-11.993,-2538,-7
1.52,-11.988,-2554,-15
1.525,-11.982,-2569,-15
1.53,-11.973,-2585,-15
1.535,-11.964,-2600,-15
1.54,-11.953,-2615,-15
1.545,-11.94,-2631,-15
1.55,-11.926,-2646,-15
1.555,-11.911,-2662,-24
1.56,-11.894,-2677,-24
1.565,-11.876,-2693,-24
1.57,-11.856,-2708,-24
1.575,-11.834,-2724,-19
1.58,-11.812,-2739,-19
1.585,-11.788,-2755,-19
1.59,-11.762,-2770,-19
1.595,-11.735,-2786,-24
1.6,-11.707,-2801,-24
1.605,-11.677,-2817,-24
1.61,-11.646,-2833,-15
1.615,-11.613,-2848,-15
1.62,-11.579,-2864,-15
1.625,-11.544,-2879,-15
1.63,-11.507,-2895,-24
1.635,-11.469,-2911,-24
1.64,-11.429,-2926,-24
1.645,-11.389,-2942,-7
1.65,-11.346,-2957,-7
1.655,-11.303,-2973,-7
1.66,-11.258,-2989,-7
1.665,-11.212,-3004,-15
1.67,-11.165,-3020,-15
1.675,-11.116,-3035,-15
1.68,-11.066,-3051,-14
1.685,-11.015,-3067,-14
1.69,-10.963,-3082,-14
1.695,-10.909,-3098,-14
1.7,-10.855,-3113,-24
1.705,-10.799,-3129,-24
1.71,-10.742,-3145,-24
1.715,-10.683,-3160,-14
1.72,-10.624,-3176,-14
1.725,-10.563,-3191,-14
1.73,-10.501,-3207,-14
1.735,-10.438,-3223,-15
1.74,-10.374,-3239,-15
1.745,-10.309,-3254,-15
1.75,-10.243,-3270,-15
1.755,-10.176,-3285,-15
1.76,-10.108,-3301,-15
1.765,-10.039,-3317,-15
1.77,-9.9686,-3332,-15
1.775,-9.8975,-3348,-15
1.78,-9.8253,-3363,-15
1.785,-9.7523,-3379,-15
1.79,-9.6782,-3394,-15
1.795,-9.6033,-3410,-15
1.8,-9.5275,-3425,-15
1.805,-9.4509,-3441,-24
1.81,-9.3734,-3457,-24
1.815,-9.295,-3472,-24
1.82,-9.2158,-3488,-24
1.825,-9.1359,-3503,-15
1.83,-9.0551,-3519,-15
1.835,-8.9737,-3534,-15
1.84,-8.8914,-3550,-24
1.845,-8.8085,-3565,-24
1.85,-8.7249,-3581,-24
1.855,-8.6406,-3596,-24
1.86,-8.5556,-3612,-24
1.865,-8.4701,-3627,-24
1.87,-8.3839,-3643,-24
1.875,-8.2971,-3658,-28
1.88,-8.2097,-3674,-28
1.885,-8.1219,-3689,-28
1.89,-8.0334,-3705,-28
1.895,-7.9445,-3720,-15
1.9,-7.8551,-3735,-15
1.905,-7.7653,-3751,-15
1.91,-7.675,-3766,-19
1.915,-7.5843,-3782,-19
1.92,-7.4932,-3797,-19
1.925,-7.4017,-3812,-19
1.93,-7.3099,-3828,-15
1.935,-7.2178,-3843,-15
1.94,-7.1254,-3858,-15
1.945,-7.0327,-3874,-24
1.95,-6.9397,-3889,-24
1.955,-6.8465,-3904,-24
1.96,-6.7531,-3919,-24
1.965,-6.6595,-3935,-12
1.97,-6.5658,-3950,-12
1.975,-6.4719,-3965,-12
1.98,-6.3779,-3980,-12
1.985,-6.2838,-3995,-28
1.99,-6.1896,-4010,-28
1.995,-6.0954,-4025,-28
2,-6.0011,-4041,-24
2.005,-5.9069,-4056,-24
2.01,-5.8127,-4071,-24
2.015,-5.7185,-4086,-24
2.02,-5.6244,-4101,-24
2.025,-5.5304,-4116,-24
2.03,-5.4365,-4131,-24
2.035,-5.3427,-4146,-15
2.04,-5.2491,-4161,-15
2.045,-5.1557,-4175,-15
2.05,-5.0625,-4190,-15
2.055,-4.9696,-4205,-24
2.06,-4.8768,-4220,-24
2.065,-4.7844,-4235,-24
2.07,-4.6923,-4250,-28
2.075,-4.6004,-4264,-28
2.08,-4.509,-4279,-28
2.085,-4.4179,-4294,-28
2.09,-4.3272,-4309,-24
2.095,-4.2369,-4323,-24
2.1,-4.147,-4338,-24
2.105,-4.0576,-4352,-24
2.11,-3.9687,-4367,-24
2.115,-3.8802,-4382,-24
2.12,-3.7923,-4396,-24
2.125,-3.705,-4411,-30
2.13,-3.6182,-4425,-30
2.135,-3.532,-4440,-30
2.14,-3.4464,-4454,-30
2.145,-3.3614,-4469,-30
2.15,-3.2771,-4483,-30
2.155,-3.1934,-4497,-30
2.16,-3.1105,-4511,-24
2.165,-3.0283,-4526,-24
2.17,-2.9468,-4540,-24
2.175,-2.866,-4554,-24
2.18,-2.786,-4568,-30
2.185,-2.7068,-4583,-30
2.19,-2.6285,-4597,-30
2.195,-2.5509,-4611,-24
2.2,-2.4742,-4625,-24
2.205,-2.3984,-4639,-24
2.21,-2.3235,-4653,-24
2.215,-2.2495,-4667,-30
2.22,-2.1764,-4681,-30
2.225,-2.1042,-4694,-30
2.23,-2.033,-4708,-28
2.235,-1.9628,-4722,-28
2.24,-1.8936,-4736,-28
2.245,-1.8254,-4749,-28
2.25,-1.7582,-4763,-30
2.255,-1.6921,-4777,-30
2.26,-1.627,-4790,-30
2.265,-1.563,-4804,-24
2.27,-1.5001,-4817,-24
2.275,-1.4383,-4831,-24
2.28,-1.3777,-4844,-24
2.285,-1.3182,-4857,-24
2.29,-1.2598,-4871,-24
2.295,-1.2026,-4884,-24
2.3,-1.1466,-4897,-24
2.305,-1.0918,-4911,-24
2.31,-1.0382,-4924,-24
2.315,-0.98581,-4937,-24
2.32,-0.93467,-4950,-7
2.325,-0.88478,-4963,-7
2.33,-0.83615,-4976,-7
2.335,-0.7888,-4989,-15
2.34,-0.74273,-5001,-15
2.345,-0.69796,-5014,-15
2.35,-0.6545,-5027,-15
2.355,-0.61236,-5040,-15
2.36,-0.57154,-5052,-15
2.365,-0.53207,-5065,-15
2.37,-0.49394,-5077,-15
2.375,-0.45718,-5090,-15
2.38,-0.42178,-5102,-15
2.385,-0.38776,-5115,-15
2.39,-0.35512,-5127,-14
2.395,-0.32387,-5139,-14
2.4,-0.29403,-5152,-14
2.405,-0.26559,-5164,-14
2.41,-0.23857,-5176,-7
2.415,-0.21297,-5188,-7
2.42,-0.1888,-5200,-7
2.425,-0.16606,-5212,-7
2.43,-0.14476,-5224,-7
2.435,-0.12491,-5236,-7
2.44,-0.1065,-5248,-7
2.445,-0.089551,-5259,-3
2.45,-0.074059,-5271,-3
2.455,-0.060027,-5283,-3
2.46,-0.047462,-5294,-1
2.465,-0.036366,-5306,-1
2.47,-0.026742,-5317,-1
2.475,-0.01859,-5329,-1
2.48,-0.011915,-5340,0
2.485,-0.0067177,-5352,0
2.49,-0.0029988,-5363,0
2.495,-0.00075912,-5374,0
2.5,-4.7684e-07,-5385,0
2.505,-0.00072193,-5397,0
2.51,-0.002923,-5408,0
2.515,-0.0066042,-5419,1
2.52,-0.011764,-5430,1
2.525,-0.018401,-5441,1
2.53,-0.026515,-5451,-1
2.535,-0.036102,-5462,-1
2.54,-0.04716,-5473,-1
2.545,-0.059688,-5484,-1
2.55,-0.073681,-5494,-1
2.555,-0.089136,-5505,-1
2.56,-0.10605,-5516,-1
2.565,-0.12442,-5526,-1
2.57,-0.14423,-5537,-3
2.575,-0.1655,-5547,-3
2.58,-0.1882,-5557,-3
2.585,-0.21233,-5568,-7
2.59,-0.2379,-5578,-7
2.595,-0.26488,-5588,-7
2.6,-0.29329,-5598,-7
2.605,-0.32309,-5608,-7
2.61,-0.3543,-5619,-7
2.615,-0.3869,-5629,-7
2.62,-0.42089,-5639,-15
2.625,-0.45626,-5649,-15
2.63,-0.49299,-5658,-15
2.635,-0.53108,-5668,-15
2.64,-0.57052,-5678,-24
2.645,-0.6113,-5688,-24
2.65,-0.6534,-5697,-24
2.655,-0.69683,-5707,-28
2.66,-0.74157,-5717,-28
2.665,-0.7876,-5726,-28
2.67,-0.83492,-5736,-28
2.675,-0.88352,-5745,-31
2.68,-0.93338,-5755,-31
2.685,-0.98448,-5764,-31
2.69,-1.0368,-5774,-31
2.695,-1.0904,-5783,-31
2.7,-1.1452,-5792,-31
2.705,-1.2012,-5802,-31
2.71,-1.2583,-5811,-39
2.715,-1.3166,-5820,-39
2.72,-1.3761,-5829,-39
2.725,-1.4368,-5839,-48
2.73,-1.4985,-5848,-48
2.735,-1.5614,-5857,-48
2.74,-1.6253,-5866,-48
2.745,-1.6904,-5875,-56
2.75,-1.7565,-5884,-56
2.755,-1.8236,-5893,-56
2.76,-1.8918,-5903,-56
2.765,-1.961,-5912,-60
2.77,-2.0312,-5921,-60
2.775,-2.1024,-5930,-60
2.78,-2.1745,-5939,-56
2.785,-2.2476,-5948,-56
2.79,-2.3216,-5957,-56
2.795,-2.3965,-5966,-56
2.8,-2.4723,-5975,-63
2.805,-2.549,-5984,-63
2.81,-2.6265,-5993,-63
2.815,-2.7048,-6002,-76
2.82,-2.784,-6011,-76
2.825,-2.8639,-6021,-76
2.83,-2.9447,-6030,-76
2.835,-3.0262,-6039,-79
2.84,-3.1084,-6048,-79
2.845,-3.1913,-6057,-79
2.85,-3.2749,-6067,-88
2.855,-3.3592,-6076,-88
2.86,-3.4442,-6085,-88
2.865,-3.5298,-6095,-88
2.87,-3.616,-6104,-88
2.875,-3.7027,-6114,-88
2.88,-3.7901,-6123,-88
2.885,-3.878,-6133,-88
2.89,-3.9664,-6143,-88
2.895,-4.0553,-6152,-88
2.9,-4.1447,-6162,-88
2.905,-4.2346,-6172,-92
2.91,-4.3248,-6182,-92
2.915,-4.4155,-6192,-92
2.92,-4.5066,-6202,-92
2.925,-4.5981,-6212,-92
2.93,-4.6899,-6222,-92
2.935,-4.782,-6233,-92
2.94,-4.8745,-6243,-88
2.945,-4.9672,-6253,-88
2.95,-5.0601,-6264,-88
2.955,-5.1533,-6274,-88
2.96,-5.2467,-6285,-88
2.965,-5.3403,-6296,-88
2.97,-5.4341,-6307,-88
2.975,-5.528,-6317,-63
2.98,-5.622,-6328,-63
2.985,-5.7161,-6339,-63
2.99,-5.8103,-6351,-63
2.995,-5.9045,-6362,-78
3,-5.9987,-6373,-78
3.005,-6.093,-6384,-78
3.01,-6.1872,-6396,-71
3.015,-6.2814,-6407,-71
3.02,-6.3755,-6419,-71
3.025,-6.4695,-6431,-71
3.03,-6.5634,-6443,-60
3.035,-6.6571,-6454,-60
3.04,-6.7507,-6466,-60
3.045,-6.8441,-6478,-62
3.05,-6.9373,-6490,-62
3.055,-7.0303,-6503,-62
3.06,-7.123,-6515,-62
3.065,-7.2155,-6527,-56
3.07,-7.3076,-6539,-56
3.075,-7.3994,-6552,-56
3.08,-7.4909,-6565,-48
3.085,-7.582,-6577,-48
3.09,-7.6727,-6590,-48
3.095,-7.763,-6602,-48
3.1,-7.8529,-6615,-51
3.105,-7.9423,-6628,-51
3.11,-8.0312,-6641,-51
3.115,-8.1197,-6654,-39
3.12,-8.2076,-6667,-39
3.125,-8.2949,-6680,-39
3.13,-8.3817,-6693,-39
3.135,-8.4679,-6707,-49
3.14,-8.5535,-6720,-49
3.145,-8.6385,-6733,-49
3.15,-8.7228,-6747,-49
3.155,-8.8064,-6760,-31
3.16,-8.8894,-6774,-31
3.165,-8.9716,-6787,-31
3.17,-9.0531,-6801,-39
3.175,-9.1339,-6815,-39
3.18,-9.2139,-6829,-39
3.185,-9.2931,-6843,-39
3.19,-9.3714,-6857,-30
3.195,-9.449,-6871,-30
3.2,-9.5257,-6885,-30
3.205,-9.6015,-6899,-31
3.21,-9.6764,-6913,-31
3.215,-9.7504,-6927,-31
3.22,-9.8235,-6941,-31
3.225,-9.8957,-6955,-7
3.23,-9.9669,-6969,-7
3.235,-10.037,-6984,-7
3.24,-10.106,-6998,-31
3.245,-10.175,-7012,-31
3.25,-10.242,-7027,-31
3.255,-10.308,-7041,-31
3.26,-10.373,-7056,-31
3.265,-10.437,-7070,-31
3.27,-10.5,-7085,-31
3.275,-10.562,-7099,-15
3.28,-10.622,-7114,-15
3.285,-10.682,-7128,-15
3.29,-10.74,-7143,-15
3.295,-10.797,-7158,-30
3.3,-10.853,-7172,-30
3.305,-10.908,-7187,-30
3.31,-10.962,-7202,-28
3.315,-11.014,-7217,-28
3.32,-11.065,-7231,-28
3.325,-11.115,-7246,-28
3.33,-11.164,-7261,-15
3.335,-11.211,-7276,-15
3.34,-11.257,-7291,-15
3.345,-11.302,-7305,-15
3.35,-11.345,-7320,-1
3.355,-11.388,-7335,-1
3.36,-11.428,-7350,-1
3.365,-11.468,-7365,-15
3.37,-11.506,-7380,-15
3.375,-11.543,-7395,-15
3.38,-11.578,-7410,-15
3.385,-11.612,-7425,-24
3.39,-11.645,-7441,-24
3.395,-11.676,-7456,-24
3.4,-11.706,-7471,-24
3.405,-11.734,-7486,-24
3.41,-11.761,-7501,-24
3.415,-11.787,-7516,-24
3.42,-11.811,-7532,-24
3.425,-11.834,-7547,-24
3.43,-11.855,-7562,-24
3.435,-11.875,-7577,-15
3.44,-11.893,-7593,-15
3.445,-11.91,-7608,-15
3.45,-11.926,-7623,-15
3.455,-11.94,-7638,-15
3.46,-11.953,-7654,-15
3.465,-11.964,-7669,-15
3.47,-11.973,-7685,-15
3.475,-11.981,-7700,-15
3.48,-11.988,-7715,-15
3.485,-11.993,-7731,-15
3.49,-11.997,-7746,-12
3.495,-11.999,-7761,-12
3.5,-12,-7777,-12
3.505,-11.999,-7792,-7
3.51,-11.997,-7808,-7
3.515,-11.993,-7823,-7
3.52,-11.988,-7839,-7
3.525,-11.982,-7855,-12
3.53,-11.973,-7870,-12
3.535,-11.964,-7886,-12
3.54,-11.953,-7901,-12
3.545,-11.94,-7917,-7
3.55,-11.926,-7932,-7
3.555,-11.911,-7948,-7
3.56,-11.894,-7963,-12
3.565,-11.876,-7979,-12
3.57,-11.856,-7995,-12
3.575,-11.835,-8010,-12
3.58,-11.812,-8026,-7
3.585,-11.788,-8041,-7
3.59,-11.762,-8057,-7
3.595,-11.735,-8072,-15
3.6,-11.707,-8088,-15
3.605,-11.677,-8104,-15
3.61,-11.646,-8119,-15
3.615,-11.613,-8135,-15
3.62,-11.579,-8151,-15
3.625,-11.544,-8166,-15
3.63,-11.507,-8182,-15
3.635,-11.469,-8198,-15
3.64,-11.43,-8213,-15
3.645,-11.389,-8229,-15
3.65,-11.347,-8244,-15
3.655,-11.303,-8260,-15
3.66,-11.258,-8276,-15
3.665,-11.212,-8291,-15
3.67,-11.165,-8307,-15
3.675,-11.117,-8323,-15
3.68,-11.067,-8338,-15
3.685,-11.016,-8354,-15
3.69,-10.963,-8370,-15
3.695,-10.91,-8385,-15
3.7,-10.855,-8401,-15
3.705,-10.799,-8417,-15
3.71,-10.742,-8432,-15
3.715,-10.683,-8448,-15
3.72,-10.624,-8463,-15
3.725,-10.563,-8479,-15
3.73,-10.502,-8495,-15
3.735,-10.439,-8510,-15
3.74,-10.375,-8526,-15
3.745,-10.31,-8542,-15
3.75,-10.244,-8557,-15
3.755,-10.176,-8573,-17
3.76,-10.108,-8588,-17
3.765,-10.039,-8604,-17
3.77,-9.9689,-8619,-17
3.775,-9.8977,-8635,-24
3.78,-9.8256,-8651,-24
3.785,-9.7525,-8666,-24
3.79,-9.6785,-8682,-7
3.795,-9.6036,-8697,-7
3.8,-9.5278,-8713,-7
3.805,-9.4511,-8728,-7
3.81,-9.3736,-8744,-15
3.815,-9.2953,-8759,-15
3.82,-9.2161,-8775,-15
3.825,-9.1362,-8791,-12
3.83,-9.0554,-8806,-12
3.835,-8.9739,-8821,-12
3.84,-8.8917,-8837,-12
3.845,-8.8088,-8853,-15
3.85,-8.7252,-8868,-15
3.855,-8.6409,-8883,-15
3.86,-8.5559,-8899,-15
3.865,-8.4703,-8914,-15
3.87,-8.3842,-8930,-15
3.875,-8.2974,-8945,-15
3.88,-8.21,-8961,-24
3.885,-8.1221,-8976,-24
3.89,-8.0337,-8991,-24
3.895,-7.9448,-9007,-24
3.9,-7.8554,-9022,-24
3.905,-7.7656,-9038,-24
3.91,-7.6753,-9053,-24
3.915,-7.5846,-9068,-24
3.92,-7.4935,-9084,-24
3.925,-7.402,-9099,-24
3.93,-7.3102,-9114,-24
3.935,-7.2181,-9129,-24
3.94,-7.1256,-9145,-24
3.945,-7.0329,-9160,-24
3.95,-6.94,-9175,-24
3.955,-6.8468,-9191,-24
3.96,-6.7534,-9206,-24
3.965,-6.6598,-9221,-24
3.97,-6.566,-9236,-24
3.975,-6.4721,-9251,-24
3.98,-6.3781,-9267,-24
3.985,-6.284,-9282,-14
3.99,-6.1899,-9297,-14
3.995,-6.0956,-9312,-14
4,-6.0014,-9327,-14
4.005,-5.9072,-9342,-7
4.01,-5.8129,-9357,-7
4.015,-5.7188,-9372,-7
4.02,-5.6247,-9387,-28
4.025,-5.5306,-9402,-28
4.03,-5.4367,-9417,-28
4.035,-5.343,-9432,-28
4.04,-5.2494,-9447,-28
4.045,-5.156,-9462,-28
4.05,-5.0628,-9477,-28
4.055,-4.9698,-9492,-24
4.06,-4.8771,-9507,-24
4.065,-4.7847,-9521,-24
4.07,-4.6925,-9536,-24
4.075,-4.6007,-9551,-24
4.08,-4.5092,-9566,-24
4.085,-4.4181,-9581,-24
4.09,-4.3274,-9595,-24
4.095,-4.2371,-9610,-15
4.1,-4.1472,-9625,-15
4.105,-4.0578,-9639,-15
4.11,-3.9689,-9654,-24
4.115,-3.8805,-9669,-24
4.12,-3.7926,-9683,-24
4.125,-3.7052,-9697,-24
4.13,-3.6184,-9712,-28
4.135,-3.5322,-9727,-28
4.14,-3.4466,-9741,-28
4.145,-3.3616,-9755,-24
4.15,-3.2773,-9770,-24
4.155,-3.1937,-9784,-24
4.16,-3.1107,-9799,-24
4.165,-3.0285,-9813,-30
4.17,-2.947,-9827,-30
4.175,-2.8662,-9841,-30
4.18,-2.7862,-9855,-30
4.185,-2.7071,-9870,-30
4.19,-2.6287,-9884,-30
4.195,-2.5511,-9898,-30
4.2,-2.4744,-9912,-31
4.205,-2.3986,-9926,-31
4.21,-2.3237,-9940,-31
4.215,-2.2497,-9954,-30
4.22,-2.1766,-9968,-30
4.225,-2.1044,-9982,-30
4.23,-2.0332,-9996,-30
4.235,-1.963,-10009,-24
4.24,-1.8938,-10023,-24
4.245,-1.8255,-10037,-24
